Id,Label,publication_year,first_author,display_name,modularity_class,eigencentrality,cluster_label,betweenness
https://openalex.org/W2478327607,"Waldron, 2001",2001,Jeremy Waldron,Normative (or Ethical) Positivism,5,0.096709,General jurisprudence,0
https://openalex.org/W2479792795,"Lagerspetz, 1995",1995,Eerik Lagerspetz,The Opposite Mirrors,5,0.011297,General jurisprudence,0
https://openalex.org/W2480782842,"Hart, 1982",1982,H. L. A. Hart,Essays on BenthamJurisprudence and Political Philosophy,9,0.132072,Theory of rights,0
https://openalex.org/W2481681925,"Scanlon, 1975",1975,T. M. Scanlon,Preference and Urgency,4,0.064028,Law and political theory,119
https://openalex.org/W2481949471,"Wechsler, 1959",1959,Herbert Wechsler,Toward Neutral Principles of Constitutional Law,0,0.181873,Judicial review and constitutional rights,0
https://openalex.org/W2482647176,"Arye, 1992",1992,Miriam Gur-Arye,Should a Criminal Code Distinguish Between Justification and Excuse?,20,0.003781,Justifications and excuses,0
https://openalex.org/W2483354270,"Lindahl, 1977",1977,Lars Lindahl,Position and Change,3,0.039321,Legal reasoning,0
https://openalex.org/W2483508289,"Ho, 2008",2008,H. L. Ho,A Philosophy of Evidence Law,10,0.005744,Evidence and proof,0
https://openalex.org/W2485474302,"Culver, 2010",2010,Keith Culver,Legality's Borders,5,0.040592,General jurisprudence,0
https://openalex.org/W2486437090,"Hart, 1973",1973,H. L. A. Hart,Rawls on Liberty and Its Priority,4,0.044373,Law and political theory,0
https://openalex.org/W2486575464,"Fingarette, 1977",1977,Herbert Fingarette,Punishment and Suffering,15,0.029707,Punishment,0
https://openalex.org/W2489309746,"Murphy, 2002",2002,Liam Murphy,The Myth of Ownership,9,0.076036,Theory of rights,1086
https://openalex.org/W2494532817,"Brink, 1988",1988,David O. Brink,"Legal Theory, Legal Interpretation, and Judicial Review",5,0.044464,General jurisprudence,0
https://openalex.org/W2494846613,"Pratt, 2001",2001,Michael Pratt,Scanlon on Promising,9,0.00712,Theory of rights,0
https://openalex.org/W2494906225,"Nance, 2016",2016,Dale A. Nance,The Burdens of Proof,10,0.00357,Evidence and proof,0
https://openalex.org/W2495620656,"Raz, 2017",2017,Joseph Raz,The Rule of Law and its Virtue*,5,0.20447100000000001,General jurisprudence,0
https://openalex.org/W2495969500,"Cormick, 2007",2007,Neil MacCormick,Institutions of Law,5,0.19761,General jurisprudence,1422
https://openalex.org/W2496515953,"Boudin, 1981",1981,Michael Boudin,Democracy and Distrust: A Theory of Judicial Review,0,0.290576,Judicial review and constitutional rights,0
https://openalex.org/W2499586832,"Kelman, 1981",1981,Mark Kelman,Interpretive Construction in the Substantive Criminal Law,20,0.038297,Justifications and excuses,0
https://openalex.org/W250494237,"NA, 1937",1937,Jørgen Jørgensen,Imperatives and logic,3,0.003769,Legal reasoning,0
https://openalex.org/W2505082533,"Kant, 1996",1996,Immanuel Kant,Immanuel Kant: Practical philosophy,4,0.00282,Law and political theory,0
https://openalex.org/W2506502828,"Hart, 1983",1983,H. L. A. Hart,Definition and Theory in Jurisprudence,5,0.070021,General jurisprudence,0
https://openalex.org/W2556643168,"Hart, 1949",1949,H. L. A. Hart,XI.—The Ascription of Responsibility and Rights,3,0.142786,Legal reasoning,0
https://openalex.org/W2583201607,"Sunstein, 1988",1988,Cass R. Sunstein,Beyond the Republican Revival,12,0.033947,International law,0
https://openalex.org/W2583925548,"Pereboom, 2017",2017,Derk Pereboom,"A Defense of Free Will Skepticism: Replies to Commentaries by Victor Tadros, Saul Smilansky, Michael McKenna, and Alfred R. Mele on Free Will, Agency, and Meaning in Life",2,0.006634,Responsibility,0
https://openalex.org/W2589125386,"Tadros, 2016",2016,Victor Tadros,Wrongs and Crimes,18,0.007144,Consent,1006
https://openalex.org/W2600325764,"Alexander, 2009",2009,Larry Alexander,Crime and Culpability,2,0.018089,Responsibility,0
https://openalex.org/W2602326674,"Brown, 2017",2017,Alexander Brown,What is hate speech? Part 1: The Myth of Hate,13,0.002455,Hate speech,0
https://openalex.org/W2606754711,"Brown, 2017",2017,Alexander Brown,What is Hate Speech? Part 2: Family Resemblances,13,0.001547,Hate speech,0
https://openalex.org/W2606827339,"Pritchard, 2017",2017,Duncan Pritchard,"Legal risk, legal evidence and the arithmetic of criminal justice",10,0.00348,Evidence and proof,0
https://openalex.org/W2609779437,"Shapiro, 2007",2007,Scott J. Shapiro,The “Hart–Dworkin” Debate: A Short Guide for the Perplexed,5,0.076614,General jurisprudence,0
https://openalex.org/W2734673746,"Waldron, 2008",2008,Jeremy Waldron,The Concept and the Rule of Law,5,0.155984,General jurisprudence,0
https://openalex.org/W2762733821,"Hurd, 1992",1992,Heidi M. Hurd,Justifiably Punishing the Justified,19,0.030276,Torts / causation,0
https://openalex.org/W2773252140,"Dyzenhaus, 1998",1998,David Dyzenhaus,Law as Justification: Etienne Mureinik's Conception of Legal Culture,0,0.012302,Judicial review and constitutional rights,0
https://openalex.org/W2773639084,"Goodhart, 1930",1930,Arthur L. Goodhart,Determining the Ratio Decidendi of a Case,3,0.010351,Legal reasoning,710
https://openalex.org/W2781197005,"Dworkin, 2006",2006,Ronald Dworkin,Is Democracy Possible Here?,5,0.06867,General jurisprudence,0
https://openalex.org/W2794477696,"Kelsen, 1948",1948,Hans Kelsen,"Law, State and Justice in the Pure Theory of Law",5,0.032914,General jurisprudence,0
https://openalex.org/W2795539502,"Kidd, 1923",1923,A. M. Kidd,Fundamental Legal Conceptions,9,0.102598,Theory of rights,0
https://openalex.org/W2795587260,"Fuller, 1958",1958,Lon L. Fuller,Positivism and Fidelity to Law: A Reply to Professor Hart,5,0.615356,General jurisprudence,411
https://openalex.org/W2795655825,"Soper, 1977",1977,E. Philip Soper,Legal Theory and the Obligation of a Judge: The Hart/Dworkin Dispute,5,0.119035,General jurisprudence,0
https://openalex.org/W2795724202,"Cover, 1983",1983,Robert M. Cover,"The Supreme Court, 1982 Term",12,0.045178,International law,907
https://openalex.org/W2795733956,"Weinrib, 1988",1988,Ernest J. Weinrib,Legal Formalism: On the Immanent Rationality of Law,5,0.03247,General jurisprudence,0
https://openalex.org/W2795796782,"Greenawalt, 1984",1984,Kent Greenawalt,The Perplexing Borders of Justification and Excuse,20,0.044944,Justifications and excuses,2640
https://openalex.org/W2795915211,"Raz, 1972",1972,Joseph Raz,Legal Principles and the Limits of Law,5,0.256441,General jurisprudence,0
https://openalex.org/W2796028726,"Beale, 1920",1920,Joseph Henry Beale,The Proximate Consequences of an Act,19,0.027232,Torts / causation,0
https://openalex.org/W2796173346,"Aleinikoff, 1987",1987,T. Alexander Aleinikoff,Constitutional Law in the Age of Balancing,0,0.12078,Judicial review and constitutional rights,1536
https://openalex.org/W2796415624,"Sartorius, 1981",1981,Rolf Sartorius,Political Authority and Political Obligation,4,0.018754,Law and political theory,0
https://openalex.org/W2796431936,"Moore, 1989",1989,Michael S. Moore,The Interpretive Turn in Modern Theory: A Turn for the Worse?,19,0.061445,Torts / causation,0
https://openalex.org/W2796528567,"Rawls, 1980",1980,John Rawls,Kantian Constructivism in Moral Theory,4,0.218284,Law and political theory,4521
https://openalex.org/W2796554849,"Michelman, 1988",1988,Frank I. Michelman,Law's Republic,12,0.0537,International law,0
https://openalex.org/W2796683039,"Moore, 1992",1992,Michael S. Moore,Moral Reality Revisited,19,0.052617,Torts / causation,0
https://openalex.org/W2796927986,"Craswell, 1989",1989,Richard Craswell,"Contract Law, Default Rules, and the Philosophy of Promising",9,0.018907,Theory of rights,0
https://openalex.org/W2797131397,"Smith, 1973",1973,Martha Smith,Is There a Prima Facie Obligation to Obey the Law?,15,0.194042,Punishment,0
https://openalex.org/W2797203174,"Malone, 1956",1956,Wex S. Malone,Ruminations on Cause-in-Fact,19,0.052446,Torts / causation,0
https://openalex.org/W2797213284,"Fuller, 1978",1978,Lon L. Fuller,The Forms and Limits of Adjudication,0,0.278657,Judicial review and constitutional rights,792
https://openalex.org/W2797339575,"Cohen, 1935",1935,Fred Cohen,Transcendental Nonsense and the Functional Approach,5,0.282053,General jurisprudence,2264
https://openalex.org/W2797344853,"NA, 1997",1997,Richard H. Fallon join(,"""The Rule of Law"" as a Concept in Constitutional Discourse",5,0.181232,General jurisprudence,0
https://openalex.org/W2797387575,"Fletcher, 1972",1972,George P. Fletcher,Fairness and Utility in Tort Theory,19,0.147667,Torts / causation,711
https://openalex.org/W2797629819,"Raz, 1982",1982,Joseph Raz,Promises in Morality and Law,9,0.046599,Theory of rights,708
https://openalex.org/W2797784986,"Thomson, 1985",1985,James Thomson,The Trolley Problem,8,0.071735,War and killing,10831
https://openalex.org/W2797818557,"Williams, 1956",1956,Glanville Williams,The Concept of Legal Liberty,9,0.030332,Theory of rights,0
https://openalex.org/W2797910919,"Singer, 1988",1988,Joseph William Singer,The Reliance Interest in Property,9,0.034009,Theory of rights,0
https://openalex.org/W2798002542,"Rawls, 1974",1974,John Rawls,The Independence of Moral Theory,4,0.070818999999999993,Law and political theory,0
https://openalex.org/W2798106685,"Scalia, 1989",1989,Antonin Scalia,The Rule of Law as a Law of Rules,5,0.174496,General jurisprudence,0
https://openalex.org/W2800616481,"Fletcher, 1973",1973,George P. Fletcher,Proportionality and the Psychotic Aggressor: A Vignette in Comparative Criminal Theory,20,0.026453,Justifications and excuses,5
https://openalex.org/W2800660311,"Kornhauser, 1986",1986,Lewis A. Kornhauser,Unpacking the Court,19,0.005092,Torts / causation,0
https://openalex.org/W2801922534,"Kelsen, 1966",1966,Hans Kelsen,On The Pure Theory of Law,5,0.035756,General jurisprudence,0
https://openalex.org/W2802748901,"Thomson, 1986",1986,James Thomson,Liability and Individualized Evidence,10,0.010768,Evidence and proof,0
https://openalex.org/W2888970791,"Laborde, 2017",2017,Cécile Laborde,Liberalism’s Religion,4,0.010661,Law and political theory,0
https://openalex.org/W2889796974,"Singer, 1984",1984,Joseph William Singer,The Player and the Cards: Nihilism and Legal Theory,5,0.085186,General jurisprudence,0
https://openalex.org/W2899341281,"Scanlon, 2003",2003,T. M. Scanlon,The Difficulty of Tolerance,13,0.002623,Hate speech,0
https://openalex.org/W2912023684,"Gelber, 2019",2019,Katharine Gelber,Differentiating hate speech: a systemic discrimination approach,13,0.001547,Hate speech,0
https://openalex.org/W2945922253,"Howard, 2019",2019,J. Woodford Howard,Free Speech and Hate Speech,13,0.001113,Hate speech,0
https://openalex.org/W2978527163,"Radin, 1982",1982,Margaret Jane Radin,Property and Personhood,9,0.051093,Theory of rights,0
https://openalex.org/W2989863638,"Hart, 1958",1958,H. L. A. Hart,Positivism and the Separation of Law and Morals,5,0.756033,General jurisprudence,22026
https://openalex.org/W3023063752,"Calabresi, 1972",1972,Guido Calabresi,"Property Rules, Liability Rules, and Inalienability: One View of the Cathedral",19,0.2926,Torts / causation,28977
https://openalex.org/W3023778025,"Himma, 2020",2020,Kenneth Einar Himma,Coercion and the Nature of Law,5,0.042914,General jurisprudence,0
https://openalex.org/W3081207992,"Bickel, 2017",2017,Alexander M. Bickel,The Least Dangerous Branch,0,0.125598,Judicial review and constitutional rights,0
https://openalex.org/W3121169026,"Payandeh, 2010",2010,Mehrdad Payandeh,The Concept of International Law in the Jurisprudence of H.L.A. Hart,5,0.026123,General jurisprudence,0
https://openalex.org/W3121512706,"Pratt, 2007",2007,Michael Pratt,"Promises, Contracts and Voluntary Obligations",9,0.020116,Theory of rights,0
https://openalex.org/W3121531415,"Berman, 2008",2008,Mitchell N. Berman,Punishment and Justification,15,0.024034,Punishment,0
https://openalex.org/W3121839468,"Simmons, 1996",1996,A. John Simmons,Associative Political Obligations,4,0.091418,Law and political theory,706
https://openalex.org/W3121890212,"Pardo, 2007",2007,Michael S. Pardo,Juridical Proof and the Best Explanation,10,0.005993,Evidence and proof,3
https://openalex.org/W3121930290,"Murphy, 2005",2005,Colleen Murphy,Lon Fuller and the Moral Value of the Rule of Law,5,0.041102,General jurisprudence,0
https://openalex.org/W3121990328,"Redmayne, 2008",2008,Mike Redmayne,EXPLORING THE PROOF PARADOXES,10,0.006513,Evidence and proof,0
https://openalex.org/W3122031927,"Eliya, 2010",2010,Moshe Cohen-Eliya,American balancing and German proportionality: The historical origins,0,0.041823,Judicial review and constitutional rights,0
https://openalex.org/W3122136899,"Raz, 2004",2004,Joseph Raz,INCORPORATION BY LAW,5,0.032225,General jurisprudence,0
https://openalex.org/W3122247257,"Gardbaum, 2001",2001,Stephen Gardbaum,The New Commonwealth Model of Constitutionalism,0,0.125437,Judicial review and constitutional rights,0
https://openalex.org/W3122357978,"Pardo, 2018",2018,Michael S. Pardo,SAFETY VS. SENSITIVITY: POSSIBLE WORLDS AND THE LAW OF EVIDENCE,10,0.004367,Evidence and proof,0
https://openalex.org/W3122365267,"Leiter, 2011",2011,Brian Leiter,The Demarcation Problem in Jurisprudence: A New Case for Scepticism,17,0.047312,Natural law,0
https://openalex.org/W3122410589,"Trout, 2005",2005,John F. Trout,Paternalism and Cognitive Bias,4,8.27e-4,Law and political theory,709
https://openalex.org/W3122417052,"Webber, 2010",2010,Grégoire Webber,"Proportionality, Balancing, and the Cult of Constitutional Rights Scholarship",0,0.01528,Judicial review and constitutional rights,0
https://openalex.org/W3122468307,"Alexander, 2014",2014,Larry Alexander,The Ontology of Consent,18,0.001681,Consent,0
https://openalex.org/W3122589931,"Greenberg, 2004",2004,Mark T. Greenberg,HOW FACTS MAKE LAW,5,0.107409,General jurisprudence,0
https://openalex.org/W3122624017,"Ripstein, 2004",2004,Arthur Ripstein,Authority and Coercion,4,0.062977,Law and political theory,690
https://openalex.org/W3122631380,"Anderson, 2000",2000,Elizabeth Anderson,Expressive Theories of Law: A General Restatement,15,0.015724,Punishment,0
https://openalex.org/W3122854567,"Ripstein, 2006",2006,Arthur Ripstein,Beyond the Harm Principle,4,0.021123,Law and political theory,711
https://openalex.org/W3122931570,"Oberdiek, 2008",2008,John Oberdiek,Towards a Right Against Risking,16,6.35e-4,Risk and prevention in criminal law,0
https://openalex.org/W3122943504,"Robinson, 1982",1982,Paul H. Robinson,Criminal Law Defenses: A Systematic Analysis,20,0.022363,Justifications and excuses,1459
https://openalex.org/W3122980423,"Raz, 2009",2009,Joseph Raz,The Problem of Authority: Revisiting the Service Conception,5,0.111861,General jurisprudence,0
https://openalex.org/W3122983803,"Kumm, 2005",2005,Mattias Kumm,The Jurisprudence of Constitutional Conflict: Constitutional Supremacy in Europe before and after the Constitutional Treaty,12,0.005936,International law,0
https://openalex.org/W3123212178,"Dworkin, 1986",1986,Ronald Dworkin,Law's Empire,5,0.832623,General jurisprudence,5899
https://openalex.org/W3123542286,"Enoch, 2006",2006,David Enoch,The Case Against Moral Luck,2,0.024629,Responsibility,0
https://openalex.org/W3123575465,"Thorburn, 2008",2008,Malcolm Thorburn,"Justifications, Powers, and Authority",15,0.008248,Punishment,0
https://openalex.org/W3123578711,"Teubner, 2003",2003,Gunther Teubner,Legal Irritants: Good Faith in British Law or How Unifying Law Ends Up in New Divergencies,11,0.01354,NA,0
https://openalex.org/W3123600108,"Toh, 2005",2005,Kevin Toh,HART'S EXPRESSIVISM AND HIS BENTHAMITE PROJECT,5,0.033664,General jurisprudence,0
https://openalex.org/W3123624702,"Ferzan, 2005",2005,Kimberly Kessler Ferzan,Justifying Self-Defense,8,0.007447,War and killing,0
https://openalex.org/W3124236532,"Caruso, 2016",2016,Gregg D. Caruso,Free Will Skepticism and Criminal Behavior,2,0.023807,Responsibility,0
https://openalex.org/W3124392593,"Roberts, 2005",2005,Simon Roberts,After Government? On Representing Law Without the State,5,0.028992,General jurisprudence,0
https://openalex.org/W3124411835,"Allen, 2001",2001,Ronald J. Allen,Naturalized Epistemology and the Law of Evidence,10,0.005293,Evidence and proof,0
https://openalex.org/W3124454284,"Volokh, 1997",1997,Alexander Volokh,n Guilty Men,10,0.002144,Evidence and proof,3511
https://openalex.org/W3124573500,"Walker, 2002",2002,Neil Walker,The Idea of Constitutional Pluralism,12,0.0748,International law,981
https://openalex.org/W3124588059,"Guerrero, 2007",2007,Alexander A. Guerrero,"Don’t Know, Don’t Kill: Moral Ignorance, Culpability, and Caution",2,0.015393,Responsibility,0
https://openalex.org/W3124856616,"Dubber, 2001",2001,Markus D. Dubber,Policing Possession: The War on Crime and the End of Criminal Law,16,9.92e-4,Risk and prevention in criminal law,4445
https://openalex.org/W3124949875,"Marmor, 2006",2006,Andrei Marmor,Legal Positivism: Still Descriptive and Morally Neutral,5,0.012917,General jurisprudence,0
https://openalex.org/W3125305558,"Shiffrin, 2000",2000,Seana Valentine Shiffrin,"Paternalism, Unconscionability Doctrine, and Accommodation",4,0.00647,Law and political theory,2835
https://openalex.org/W3125380225,"Leiter, 2003",2003,Brian Leiter,Beyond the Hart/Dworkin Debate: The Methodology Problem in Jurisprudence,5,0.136189,General jurisprudence,0
https://openalex.org/W3125598080,"Schauer, 2005",2005,Frederick Schauer,The Social Construction of the Concept of Law: A Reply to Julie Dickson,5,0.053355,General jurisprudence,0
https://openalex.org/W3125637819,"Solum, 1987",1987,Lawrence B. Solum,On the Indeterminacy Crisis: Critiquing Critical Dogma,5,0.053698,General jurisprudence,0
https://openalex.org/W3125759286,"Morse, 2002",2002,Stephen J. Morse,Uncontrollable Urges and Irrational People,20,0.001663,Justifications and excuses,0
https://openalex.org/W3125830443,"Stuntz, 2001",2001,William J. Stuntz,The Pathological Politics of Criminal Law,16,0.001419,Risk and prevention in criminal law,5141
https://openalex.org/W3125839842,"Simmons, 1999",1999,A. John Simmons,Justification and Legitimacy,4,0.15118,Law and political theory,1
https://openalex.org/W3145343791,"Kingsbury, 2009",2009,Benedict Kingsbury,The Concept of 'Law' in Global Administrative Law,12,0.015286,International law,925
https://openalex.org/W3155306005,"Drumbl, 2007",2007,Mark A. Drumbl,"Atrocity, Punishment, and International Law",15,5.77e-4,Punishment,711
https://openalex.org/W3160849725,"Bennett, 2008",2008,Christopher Bennett,The Apology Ritual,15,0.024494,Punishment,0
https://openalex.org/W3188813614,"Kutz, 2007",2007,Christopher Kutz,Causeless complicity,19,0.002777,Torts / causation,0
https://openalex.org/W3197242048,"Dickson, 2004",2004,Julie Dickson,METHODOLOGY IN JURISPRUDENCE: A Critical Survey,5,0.043959,General jurisprudence,0
https://openalex.org/W3216089140,"Murphy, 2006",2006,Mark C. Murphy,Natural Law in Jurisprudence and Politics,7,0.148944,Non-positivism (Alexy & Radbruch),711
https://openalex.org/W374469591,"Marmor, 2001",2001,Andrei Marmor,Positive Law and Objective Values,5,0.286532,General jurisprudence,1311
https://openalex.org/W37731837,"Larmore, 1999",1999,Charles Larmore,The Moral Basis of Political Liberalism,4,0.130193,Law and political theory,0
https://openalex.org/W4205319615,"Pettit, 1999",1999,Philip Pettit,Republicanism,0,0.02092,Judicial review and constitutional rights,0
https://openalex.org/W4205375815,"Stein, 2005",2005,Alex Stein,Foundations of Evidence Law,10,0.00655,Evidence and proof,0
https://openalex.org/W4205462847,"Ripstein, 2009",2009,Arthur Ripstein,Force and Freedom,4,0.083035,Law and political theory,1952
https://openalex.org/W4205848940,"Galeotti, 2002",2002,Anna Elisabetta Galeotti,Toleration as Recognition,13,0.001047,Hate speech,0
https://openalex.org/W4206399531,"Krisch, 2010",2010,Nico Krisch,Beyond Constitutionalism,12,0.010272,International law,13
https://openalex.org/W4210969292,"Waldron, 2002",2002,Jeremy Waldron,"God, Locke, and Equality",4,0.018341,Law and political theory,0
https://openalex.org/W4211159393,"Elster, 2004",2004,Jon Elster,Closing the Books,15,0.001314,Punishment,1420
https://openalex.org/W4212786638,"Christiano, 2008",2008,Thomas Christiano,The Constitution of Equality,4,0.085965,Law and political theory,1700
https://openalex.org/W4212818722,"Ross, 2002",2002,David A. Ross,The Right and the Good,2,0.016799,Responsibility,106
https://openalex.org/W4212930981,"Eisgruber, 2007",2007,Christopher L. Eisgruber,Religious Freedom and the Constitution,4,0.001112,Law and political theory,0
https://openalex.org/W4230145277,"Sher, 1987",1987,George Sher,Desert,15,0.005994,Punishment,0
https://openalex.org/W4230281441,"Waldron, 2012",2012,Jeremy Waldron,The Harm in Hate Speech,13,0.013999,Hate speech,4947
https://openalex.org/W4230723318,"Klosko, 2005",2005,George Klosko,Political Obligations,4,0.022187,Law and political theory,4
https://openalex.org/W4230729752,"Cormick, 1999",1999,Neil MacCormick,Questioning Sovereignty,12,0.038987,International law,1688
https://openalex.org/W4231092269,"Feinberg, 1980",1980,Joel Feinberg,"Rights, Justice, and the Bounds of Liberty",9,0.02047,Theory of rights,0
https://openalex.org/W4231383638,"Peczenik, 1989",1989,Aleksander Peczenik,On Law and Reason,5,0.02058,General jurisprudence,0
https://openalex.org/W4231732579,"Greenawalt, 1986",1986,Kent Greenawalt,Distinguishing Justifications from Excuses,20,0.003781,Justifications and excuses,0
https://openalex.org/W4232037086,"Rawls, 1997",1997,John Rawls,The Idea of Public Reason Revisited,4,0.243559,Law and political theory,7914
https://openalex.org/W4232486214,"Brownlee, 2012",2012,Kimberley Brownlee,Conscience and Conviction,14,0.016032,NA,0
https://openalex.org/W4232741853,"Fuller, 1936",1936,L. L. Fuller,The Reliance Interest in Contract Damages: 1,9,0.003444,Theory of rights,2
https://openalex.org/W4232984104,"Wright, 1985",1985,Richard W. Wright,Causation in Tort Law,19,0.057197,Torts / causation,51
https://openalex.org/W4233237171,"Hart, 2012",2012,HLA Hart,The Concept of Law,5,1,General jurisprudence,80561
https://openalex.org/W4233400003,"Ashworth, 2014",2014,Andrew Ashworth,Preventive Justice,16,6.79e-4,Risk and prevention in criminal law,0
https://openalex.org/W4233546382,"Uniacke, 1994",1994,Suzanne Uniacke,Permissible Killing,8,0.007846,War and killing,0
https://openalex.org/W4233886633,"Zimmerman, 2008",2008,Michael J. Zimmerman,Living with Uncertainty,2,0.024258,Responsibility,0
https://openalex.org/W4234673375,"Wellman, 2005",2005,Christopher Heath Wellman,Is There a Duty to Obey the Law?,4,0.019181,Law and political theory,0
https://openalex.org/W4235023594,"NA, 1897",1897,NA,The Path of the Law,5,0.536869,General jurisprudence,18192
https://openalex.org/W4235314030,"Brown, 2015",2015,Alexander Brown,Hate Speech Law,13,0.003196,Hate speech,0
https://openalex.org/W4235738654,"Waldron, 1994",1994,Jeremy Waldron,Vagueness in Law and Language: Some Philosophical Issues,5,0.022603,General jurisprudence,0
https://openalex.org/W4236123093,"Slavny, 2015",2015,Adam Slavny,HARMLESS DISCRIMINATION,2,0.005148,Responsibility,0
https://openalex.org/W4236324580,"Dworkin, 1975",1975,Ronald Dworkin,Hard Cases,5,0.0701,General jurisprudence,0
https://openalex.org/W4237015412,"Sadurski, 1985",1985,Wojciech Sadurski,Giving Desert Its Due,15,0.006813,Punishment,0
https://openalex.org/W4237034108,"Hart, 1985",1985,H. L. A. Hart,Causation in the Law,19,0.257306,Torts / causation,22989
https://openalex.org/W4237574036,"Raz, 1979",1979,Joseph Raz,The authority of lawEssays on law and morality,5,0.648775,General jurisprudence,4136
https://openalex.org/W423791822,"Unger, 1983",1983,Roberto Mangabeira Unger,The Critical Legal Studies Movement,5,0.26536,General jurisprudence,10
https://openalex.org/W4237918656,"Scanlon, 2008",2008,T. M. Scanlon,Moral Dimensions,2,0.140379,Responsibility,18478
https://openalex.org/W4237939084,"Murphy, 1988",1988,Jeffrie G. Murphy,Forgiveness and Mercy,15,0.027542,Punishment,2127
https://openalex.org/W4238122577,"Llewellyn, 1931",1931,Karl N. Llewellyn,Some Realism about Realism: Responding to Dean Pound,5,0.083993,General jurisprudence,0
https://openalex.org/W4239043303,"Mele, 2006",2006,Alfred R. Mele,Free Will and Luck,2,0.043096,Responsibility,74
https://openalex.org/W4239664074,"NA, 1971",1971,Carlos E. Alchourrón,Normative Systems,3,0.046454,Legal reasoning,0
https://openalex.org/W4240161594,"Levy, 2011",2011,Neil Levy,Hard Luck,2,0.061132,Responsibility,2
https://openalex.org/W4240540997,"Kant, 1997",1997,Immanuel Kant,Lectures on Ethics,4,0.004533,Law and political theory,0
https://openalex.org/W4240732435,"Dworkin, 1967",1967,Ronald Dworkin,The Model of Rules,5,0.219895,General jurisprudence,0
https://openalex.org/W4241148440,"Vargas, 2013",2013,Manuel Vargas,Building Better Beings,2,0.052998,Responsibility,0
https://openalex.org/W4241748390,"Kutz, 2000",2000,Christopher Kutz,Complicity,19,0.028099,Torts / causation,710
https://openalex.org/W4241981878,"Rodin, 2002",2002,David Rodin,War and Self-Defense,8,0.008885,War and killing,3
https://openalex.org/W4242091048,"Moore, 2009",2009,Michael S. Moore,Causation and Responsibility,19,0.026905,Torts / causation,0
https://openalex.org/W4242253440,"Ehrenberg, 2016",2016,Kenneth M. Ehrenberg,The Functions of Law,5,0.018914,General jurisprudence,0
https://openalex.org/W4242431379,"NA, 1986",1986,RONALD DWORKIN,A Matter of Principle,5,0.634463,General jurisprudence,2242
https://openalex.org/W4242437658,"Raz, 1980",1980,Joseph Raz,The Concept of a Legal System,5,0.10654,General jurisprudence,0
https://openalex.org/W4242728701,"Griffin, 2008",2008,James Griffin,On Human Rights,9,0.106199,Theory of rights,790
https://openalex.org/W4243028012,"Elster, 2000",2000,Jon Elster,Ulysses Unbound,12,0.018533,International law,0
https://openalex.org/W4244512580,"Kadish, 1985",1985,Sanford H. Kadish,"Complicity, Cause and Blame: A Study in the Interpretation of Doctrine",19,0.026927,Torts / causation,0
https://openalex.org/W4244688936,"Gardner, 2012",2012,John Gardner,Law as a Leap of Faith,5,0.07839,General jurisprudence,0
https://openalex.org/W4245950606,"Schauer, 1993",1993,Frederick Schauer,Playing by the Rules,5,0.355942,General jurisprudence,0
https://openalex.org/W4246185708,"Stilz, 2009",2009,Anna Stilz,Liberal Loyalty,4,0.038583,Law and political theory,0
https://openalex.org/W4246409490,"Shapiro, 2011",2011,Scott J. Shapiro,Legality,5,0.200107,General jurisprudence,2129
https://openalex.org/W4247016965,"Sher, 2009",2009,George Sher,Who Knew?,2,0.040889,Responsibility,607
https://openalex.org/W4247328545,"Leiter, 2007",2007,Brian Leiter,Naturalizing Jurisprudence,5,0.158966,General jurisprudence,0
https://openalex.org/W4247705233,"Cormick, 2005",2005,Neil MacCormick,Rhetoric and The Rule of Law,5,0.147091,General jurisprudence,0
https://openalex.org/W4249137940,"Kamm, 2007",2007,F. M. Kamm,Intricate Ethics,8,0.019823,War and killing,0
https://openalex.org/W4249660273,"Marmor, 2009",2009,Andrei Marmor,Social Conventions,5,0.026388000000000002,General jurisprudence,0
https://openalex.org/W4250874723,"Kleinig, 1973",1973,John Kleinig,Punishment and Desert,15,0.008401,Punishment,0
https://openalex.org/W4252041694,"Katz, 1987",1987,Leo Katz,Bad Acts and Guilty Minds,19,0.017239,Torts / causation,708
https://openalex.org/W4252382080,"Mahan, 2009",2009,Jeff McMahan,Killing in War,8,0.027638,War and killing,3775
https://openalex.org/W4252746852,"Hirsch, 2005",2005,Andrew von Hirsch,Proportionate Sentencing,15,0.027788,Punishment,5836
https://openalex.org/W4253213974,"Tadros, 2011",2011,Victor Tadros,The Ends of HarmThe Moral Foundations of Criminal Law,8,0.024227,War and killing,51
https://openalex.org/W4256146388,"Barak, 2012",2012,Aharon Barak,Proportionality (2),0,0.017248,Judicial review and constitutional rights,0
https://openalex.org/W4256187362,"Smith, 1983",1983,Holly M. Smith,Culpable Ignorance,2,0.031324,Responsibility,0
https://openalex.org/W4256377232,"Lippke, 2007",2007,Richard L. Lippke,Rethinking Imprisonment,15,0.003128,Punishment,0
https://openalex.org/W4299576614,"Kenna, 2012",2012,Michael McKenna,Conversation and Responsibility,2,0.060672,Responsibility,110
https://openalex.org/W4300183020,"NA, 2012",2012,Kai Möller,The Global Model of Constitutional Rights,0,0.010341,Judicial review and constitutional rights,0
https://openalex.org/W566113205,"Eberle, 2001",2001,Christopher J. Eberle,Religious Conviction in Liberal Politics,4,0.044211,Law and political theory,0
