"","id","display_name","publication_year","type","journal","journal_id","doi","first_author","n","citations"
"805","https://openalex.org/W2896737106","Criminal Punishment and Free Will",2018,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-319-93907-0_6","Derk Pereboom",5,0
"806","https://openalex.org/W2895809731","Revisiting Constitutive Rules",2015,"book-chapter","Lecture Notes in Computer Science","https://openalex.org/V106296714","https://doi.org/10.1007/978-3-030-00178-0_3","Giovanni Sileno",5,2
"807","https://openalex.org/W2894979222","Re-examining Austin’s Command Theory",2018,NA,NA,NA,NA,"Motoki Miura",5,0
"808","https://openalex.org/W2891450284","Good governance in Lesotho: an analysis of the relationship between the rule of law and control of corruption",2017,"dissertation",NA,NA,NA,"Limakatso Martinah Lehobo",5,0
"809","https://openalex.org/W2890628857","Necrocracy or Democracy? Assessing Objections to Constitutional Unamendability",2018,"book-chapter","Ius gentium","https://openalex.org/V4210185638","https://doi.org/10.1007/978-3-319-95141-6_2","Yaniv Roznai",5,3
"810","https://openalex.org/W2890346559","The Politico-Legal Dynamics of Judicial Review: A Comparative Analysis",2018,"book",NA,NA,NA,"Theunis Roux",5,5
"811","https://openalex.org/W2888109370","Deserved Delayed Release? The Communicative Theory of Punishment and Indeterminate Prison Sentences",2018,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2018.1500134","William Bülow",5,2
"812","https://openalex.org/W2885737900","Consistency in Balancing: From Value Assessments to Factor-Based Rules",2018,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-319-89647-2_6","Giovanni Sartor",5,3
"813","https://openalex.org/W2883229999","The Rule of Law",2020,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781316104439.007","John Tasioulas",5,3
"814","https://openalex.org/W2811088331","Legal Reasoning and Argumentation",2018,"book-chapter",NA,NA,"https://doi.org/10.1007/978-90-481-9452-0_3","Douglas Walton",5,3
"815","https://openalex.org/W2810530391","Precedent and Legal Analogy",2018,"book-chapter",NA,NA,"https://doi.org/10.1007/978-90-481-9452-0_23","Kevin D. Ashley",5,1
"816","https://openalex.org/W2808691146","A Function-Sensitive Approach to the Political Legitimacy of Global Governance",2020,"journal-article","British Journal of Political Science","https://openalex.org/V95691132","https://doi.org/10.1017/s0007123417000850","Eva Erman",5,7
"817","https://openalex.org/W2802660039","Review of SOX in the business ethics literature",2018,"journal-article","Managerial Auditing Journal","https://openalex.org/V136661304","https://doi.org/10.1108/maj-08-2017-1629","Irene M. Gordon",5,0
"818","https://openalex.org/W2801763343","Legal Obligation in Plato’s Crito",2018,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-319-77320-9_6","J. Angelo Corlett",5,0
"819","https://openalex.org/W2797353267","Duress as a Tort Law Defence",2018,"journal-article","Legal Studies","https://openalex.org/V85654233","https://doi.org/10.1017/lst.2018.15","John Murphy",5,0
"820","https://openalex.org/W2792541520","Lesser-Evil Justifications for Harming : Why We're Required to Turn the Trolley",2018,"journal-article","The Philosophical Quarterly","https://openalex.org/V81959571","https://doi.org/10.1093/pq/pqx065","Helen Frowe",5,11
"821","https://openalex.org/W2792460086","Introduction: Securing Human Rights through Legislation",2018,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781108551069.002","Grégoire Webber",5,1
"822","https://openalex.org/W2787708624","The proper role of policy in private law adjudication",2018,"journal-article","University of Toronto Law Journal","https://openalex.org/V62734853","https://doi.org/10.3138/utlj.2017-0069","Ross B. Grantham",5,1
"823","https://openalex.org/W2785715726","Arguing with dimensions in legal cases",2017,NA,"CMNA@ICAIL",NA,NA,"Trevor J. M. Bench-Capon",5,2
"824","https://openalex.org/W2782227830","Fundamental legal concepts: The Hohfeldian framework",2016,"journal-article","Philosophy Compass","https://openalex.org/V34011028","https://doi.org/10.1111/phc3.12342","Luís Duarte d’Almeida",5,6
"825","https://openalex.org/W2782155759","Handling Norms in Multi-Agent System by Means of Formal Argumentation",2017,NA,"Journal of Applied Logics - IfCoLoG Journal of Logics and their Applications",NA,NA,"Célia da Costa Peirera",5,2
"826","https://openalex.org/W2780398056","A Puzzle About Proportionality",2019,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-017-9388-8","David Alm",5,1
"827","https://openalex.org/W2778859985","Combining fuzzy logic and formal argumentation for legal interpretation",2017,"proceedings-article","international conference on artificial intelligence and law",NA,"https://doi.org/10.1145/3086512.3086532","Célia da Costa Pereira",5,6
"828","https://openalex.org/W2775861524","Core Socio-Economic Rights and the European Court of Human Rights",2019,"book",NA,NA,NA,"Ingrid Leijten",5,4
"829","https://openalex.org/W2767164447","The Religiously Oriented Original Position",2017,"book-chapter",NA,NA,"https://doi.org/10.1017/9781316832097.003","S. I. Strong",5,0
"830","https://openalex.org/W2767063133","Predatory Pricing: A Framework for Analysis",2017,"journal-article","Baltic Journal of Law & Politics","https://openalex.org/V46888948","https://doi.org/10.1515/bjlp-2017-0005","Raimundas Moisejevas",5,1
"831","https://openalex.org/W2766777273","Representing dimensions within the reason model of precedent",2018,"journal-article","Artificial Intelligence and Law","https://openalex.org/V96609033","https://doi.org/10.1007/s10506-017-9216-7","Adam Rigoni",5,20
"832","https://openalex.org/W2745399760","The Beneficiary Pays Principle and Strict Liability: exploring the normative significance of causal relations",2018,"journal-article","Philosophical Studies","https://openalex.org/V147022693","https://doi.org/10.1007/s11098-017-0953-y","Alexandra Couto",5,7
"833","https://openalex.org/W2740487775","THE CAMBRIDGE HISTORY O F TWENTIETH-CENTURY",2008,NA,NA,NA,NA,"Terence Ball",5,0
"834","https://openalex.org/W2736684118","On The Necessary Connection Between Law and Ethics: The Ethical Content of Law",2014,NA,NA,NA,NA,"Michael D. Sigler",5,0
"835","https://openalex.org/W2735442377","Contract Law Theory",2006,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.892783","Brian H. Bix",5,2
"836","https://openalex.org/W270170647","Legal Ethics as a Moral Idea: A Theory of Philosophical Legal Ethics Based on the Work of Lon Fuller",2014,"dissertation",NA,NA,NA,"Emanuel Raul Tucsa",5,0
"837","https://openalex.org/W2613738827","Kelsen and the Necessity of God in the Natural-Law Doctrine",2017,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-51817-6_13","John McGarry",5,0
"838","https://openalex.org/W2598838973","Occam’s Razor and Non-Voluntarist Accounts of Political Authority",2017,"journal-article","Dialogue","https://openalex.org/V198776919","https://doi.org/10.1017/s001221731700018x","Luke Maring",5,0
"839","https://openalex.org/W2597440272","Proximity, pain and State punishment",2018,"journal-article","Punishment & Society","https://openalex.org/V126531881","https://doi.org/10.1177/1462474517701303","David Hayes",5,9
"840","https://openalex.org/W2573364559","The Hidden Acts of Definition in Law: Statutory Definitions and Burden of Persuasion",2015,"book-chapter","Legisprudence library","https://openalex.org/V4210174871","https://doi.org/10.1007/978-3-319-19575-9_9","Fabrizio Macagno",5,3
"841","https://openalex.org/W2571583965","The Samaritan State and Social Welfare Provision",2018,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-016-9350-1","Steven J. Wulf",5,0
"842","https://openalex.org/W2567148930","Philosophical Foundations of Punishment - focusing on New Trends of Punishment Theories in the USA and UK -",2012,"journal-article","CHUNG_ANG LAW REVIEW","https://openalex.org/V2765000193","https://doi.org/10.21759/caulaw.2012.14.3.7","Oh Se-Hyuk",5,0
"843","https://openalex.org/W2564295248","Recalibrating Defensive Killing: Liability, Mere Permissibility, and the Problem of Multiple Threats",2017,"journal-article","Utilitas","https://openalex.org/V197192246","https://doi.org/10.1017/s0953820816000406","Alejandro Chehtman",5,0
"844","https://openalex.org/W2563871154","Post-communist Restitution and Corrections for ‘Historical Injustice’",2016,"book-chapter","Studies in the history of law and justice","https://openalex.org/V4210170312","https://doi.org/10.1007/978-3-319-48530-0_6","Liviu Damºa",5,0
"845","https://openalex.org/W2562325925","PROCESS AND SUBSTANCE AS ASPECTS OF THE PUBLIC LAW FORM",2015,"journal-article","Cambridge Law Journal","https://openalex.org/V206866588","https://doi.org/10.1017/s0008197315000380","David Dyzenhaus",5,6
"846","https://openalex.org/W2553248787","Civil Disobedience: Civil disobedience",2016,"journal-article","Philosophy Compass","https://openalex.org/V34011028","https://doi.org/10.1111/phc3.12354","Candice Delmas",5,8
"847","https://openalex.org/W2552182013","Special issue in memory of Carole Hafner: editor's introduction",2016,"journal-article","Artificial Intelligence and Law","https://openalex.org/V96609033","https://doi.org/10.1007/s10506-016-9191-4","Trevor J. M. Bench-Capon",5,0
"848","https://openalex.org/W2550423496","Taking the evolution of legal doctrine seriously: review of Katayoun Baghai, Social Systems Theory and Judicial Review: Taking Jurisprudence Seriously (Farnham: Ashgate, 2015. 188 pp. L65/L58.50)",2017,"journal-article","International Journal of Law in Context","https://openalex.org/V53946526","https://doi.org/10.1017/s1744552316000434","Richard Nobles",5,0
"849","https://openalex.org/W2547343163","Field Research on Law in Conflict Zones and Authoritarian States",2016,"journal-article","Annual Review of Law and Social Science","https://openalex.org/V59069355","https://doi.org/10.1146/annurev-lawsocsci-110615-084918","Mark Fathi Massoud",5,22
"850","https://openalex.org/W2533329919","The Political Legitimacy of Global Governance Institutions : A Justice-Based Account",2016,"dissertation",NA,NA,NA,"Martin Westergren",5,0
"851","https://openalex.org/W2519492713","Why Does the Law Want Us to Be Normal?: Schmitt's Institutionalism and the Critique of the Liberal Legal Order",2016,"journal-article","Cultural Critique","https://openalex.org/V62081359","https://doi.org/10.5749/culturalcritique.93.2016.0032","Mariano Croce",5,0
"852","https://openalex.org/W2518534670","Is nudging really extra-legal?",2016,NA,"The Tocqueville Review/La revue Tocqueville",NA,NA,"Péter Cserne",5,1
"853","https://openalex.org/W2511037834","The Structure of Arguments by Analogy in Law",2017,"journal-article","Argumentation","https://openalex.org/V12198553","https://doi.org/10.1007/s10503-016-9409-3","Luís Duarte d’Almeida",5,5
"854","https://openalex.org/W2507569069","The Law and Ethics of Restitution: Self-interested conferrals of benefits",2004,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511495496.005","Hanoch Dagan",5,0
"855","https://openalex.org/W2503605391","On religious and secular exemptions: A case study of childhood vaccination waivers.",2017,"journal-article","Ethnicities","https://openalex.org/V189112142","https://doi.org/10.1177/1468796817692629","Roland Pierik",5,17
"856","https://openalex.org/W2502363731","The Law and Ethics of Restitution: Other-regarding conferrals of benefits",2004,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511495496.004","Hanoch Dagan",5,0
"857","https://openalex.org/W2493678303","Pursuing Equal Opportunities: Bibliography (including cases cited)",2003,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511616556.010","Lesley A. Jacobs",5,0
"858","https://openalex.org/W2492927817","Sending a Message: The Expressive View of Punishment",2013,"book-chapter",NA,NA,"https://doi.org/10.1057/9781137311788_5","Derek S. Jeffreys",5,0
"859","https://openalex.org/W2485245741","Ronald Dworkin’s Theory of Equality",2009,"book",NA,NA,"https://doi.org/10.1057/9780230244467","Alexander Brown",5,9
"860","https://openalex.org/W2482484298","Legitimacy of the Court and legitimacy of its judgments",2015,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139644471.007","Kanstantsin Dzehtsiarou",5,0
"861","https://openalex.org/W2480568939","A Theory of Mediators' Ethics: Foundations, Rationale, and Application",2016,"book",NA,NA,NA,"Omer Shapira",5,4
"862","https://openalex.org/W2479262117","Criminal Desert, Harm and Fairness",1991,"journal-article","Israel Law Review","https://openalex.org/V181618396","https://doi.org/10.1017/s0021223700010608","Michael Davis",5,4
"863","https://openalex.org/W2461538077","Accommodating Nazi Tyranny? The Wrong Turn of the Social Democratic Legal Philosopher Gustav Radbruch After the War",2016,"journal-article","Law and History Review","https://openalex.org/V197491701","https://doi.org/10.1017/s0738248016000213","Douglas G. Morris",5,6
"864","https://openalex.org/W2431042016","MPhil Thesis: Computational models of Ontology Evolution in Legal Reasoning",2010,NA,NA,NA,NA,"Andrew Priddle-Higson",5,0
"865","https://openalex.org/W2408312414","Felon Disenfranchisement and the Argument from Democratic Self-Determination",2016,"journal-article","Philosophia","https://openalex.org/V199072448","https://doi.org/10.1007/s11406-016-9722-y","William Bülow",5,4
"866","https://openalex.org/W2404234204","IMPACT OF PRISON REHABILITATION PROGRAMMES ON SELF SUSTAINABILITY OF EX-CONVICTS: A CASE OF THIKA SUB-COUNTY, KENYA",2013,"dissertation",NA,NA,NA,"Joseph Kala Muasya",5,2
"867","https://openalex.org/W2403006938","WEAKNESSES OF THE THEORIES OF POLITICAL OBLIGATIONS (DUTY TO OBEY THE LAW) FOUNDED A SINGLE PRINCIPLE",2013,NA,NA,NA,NA,"Robison Tramontina",5,0
"868","https://openalex.org/W2386982561","Marmor’s Kelsen",2016,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-319-33130-0_3","Michael Steven Green",5,0
"869","https://openalex.org/W237868740","FATE MANAGEMENT: The Real Target of Modern Criminal Law",2004,NA,NA,NA,NA,"William Brian Kennedy",5,0
"870","https://openalex.org/W2340250109","Toward New Focus on Retributive Justice. Reflections on Background of Passive Subject of Crime",2015,"journal-article","Roczniki Nauk Prawnych","https://openalex.org/V4210167667","https://doi.org/10.18290/rnp.2015.25.4-4","Marek Smarzewski",5,0
"871","https://openalex.org/W2333475561","Kant on the Role of the Retributive Outlook in Moral and Political Life",2011,"journal-article","The Review of Politics","https://openalex.org/V123309644","https://doi.org/10.1017/s0034670511003433","Arthur Shuster",5,1
"872","https://openalex.org/W2307128506","The Law and Ethics of Restitution: Introduction",2004,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511495496.001","Hanoch Dagan",5,0
"873","https://openalex.org/W2307108982","La disputa entre positivismo excluyente e incluyente desde una perspectiva Neokantiana-Kelseniana",2015,"journal-article","Isonomia","https://openalex.org/V4210208673","https://doi.org/10.5347/43.2015.73","Mario García Berger",5,0
"874","https://openalex.org/W2305834304","The legitimate authority of international human rights",2013,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139540827.003","Samantha Besson",5,9
"875","https://openalex.org/W2300977625","The Planning Theory of Law",2012,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-011-9172-0","Miguel-Jose Lopez-Lorenzo",5,1
"876","https://openalex.org/W2299354244","The many uses of law: Interactional law as a bridge between instrumentalism and law’s values",2017,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781316875056.006","Sanne Taekema",5,1
"877","https://openalex.org/W2291795890","Philosophy and Law",2014,NA,NA,NA,NA,"Steven Scalet",5,0
"878","https://openalex.org/W2291794430","PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL FACULDADE DE FILOSOFIA E CIENCIAS HUMANAS PROGRAMA DE PÓS-GRADUAÇAO EM FILOSOFIA",2011,NA,NA,NA,NA,"Robison Tramontina",5,0
"879","https://openalex.org/W2289433957","Proper proportions of law : justifying democratic credentials of proportionality analysis in constitutional adjudication",2013,NA,NA,NA,"https://doi.org/10.14288/1.0077776","Iryna Ponomarenko",5,0
"880","https://openalex.org/W2267397821","The im/possibility of democracy: Derrida and Habermas",2010,NA,NA,NA,NA,"Nazareth A. M. Pantaloni",5,1
"881","https://openalex.org/W2267224588","PUNISHMENT JUSTIFIABLE AS A QUASI-TAX",2015,"journal-article","Economics and Philosophy","https://openalex.org/V128223704","https://doi.org/10.1017/s026626711500019x","David Gilboa",5,0
"882","https://openalex.org/W2266222815","Philosophy of Tort Law: Between the Esoteric and the Banal",2004,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Benjamin C. Zipursky",5,0
"883","https://openalex.org/W2263982278","A Farewell to Fragmentation: The International Court of Justice and the international customary law game of cards",2015,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139979498.014","Lorenzo Gradoni",5,1
"884","https://openalex.org/W2210330275","Logic and the Directives of Legislative Technique: Some Logical Remarks on the Polish “Principles of Legislative Technique”",2015,"book-chapter","Legisprudence library","https://openalex.org/V4210174871","https://doi.org/10.1007/978-3-319-19575-9_8","Urszula Kosieliñska-Grabowska",5,0
"885","https://openalex.org/W2208535223","Entailed Norms and the Systematization of Law",2015,"book-chapter","Legisprudence library","https://openalex.org/V4210174871","https://doi.org/10.1007/978-3-319-19575-9_3","Pablo E. Navarro",5,1
"886","https://openalex.org/W2203629362","Contingent Pacifism: Revisiting Just War Theory",2015,"book",NA,NA,NA,"Larry May",5,5
"887","https://openalex.org/W2202458759","Conservative Coherentist Closure of Legal Systems",2015,"book-chapter","Legisprudence library","https://openalex.org/V4210174871","https://doi.org/10.1007/978-3-319-19575-9_4","Juliano Souza de Albuquerque Maranhao",5,1
"888","https://openalex.org/W2199747586","The (Onto)logical Structure of Law: A Conceptual Toolkit for Legislators",2015,"book-chapter","Legisprudence library","https://openalex.org/V4210174871","https://doi.org/10.1007/978-3-319-19575-9_1","Jaap Hage",5,8
"889","https://openalex.org/W2188043972","THE ANALYSIS AND EVALUATION OF LEGAL ARGUMENTATION : APPROACHES AND DEVELOPMENTS",2012,NA,NA,NA,NA,"Eveline T. Feteris",5,0
"890","https://openalex.org/W2186662854","OS CAMINHOS DO CONSTITUCIONALISMO PARA A DEMOCRACIA",2014,NA,NA,NA,NA,"Bruno Meneses Lorenzetto",5,1
"891","https://openalex.org/W2185471129","(Thesis format: Monograph)",2014,NA,NA,NA,NA,"Robert Maciel",5,0
"892","https://openalex.org/W2184962515","GENOCIDIO, LA COSA NOSTRA: UNCOVERING THEORIES OF INDIVIDUAL RESPONSIBILITY FOR COLLECTIVE INTERNATIONAL CRIMES",2015,"dissertation",NA,NA,NA,"Deborah Bayley",5,0
"893","https://openalex.org/W2184863351","Beyond Political Obligation: Reconceptualizing the Individual's Relationship to Political Institutions",2009,NA,NA,NA,NA,"Andrew Norris",5,0
"894","https://openalex.org/W2184776898","Overview of Trevor Bench-Capon's research",2013,NA,"From Knowledge Representation to Argumentation in AI, Law and Policy Making",NA,NA,"Hendrik Prakken",5,0
"895","https://openalex.org/W2182914411","Rights of Religious Minorities and the Principle of Freedom of Religion and Belief: a Human Rights Assessment and the Case Study of the Islamic Republic of Iran",2013,NA,NA,NA,NA,"Vittorino Chizzolini",5,0
"896","https://openalex.org/W2182407473","Rights, obligations and the Bangalore situation",2008,NA,NA,NA,NA,"Jenny Grönwall",5,0
"897","https://openalex.org/W2174745301","Argumentación constitucional: Un estudio sobre la deliberación en los Tribunales Constitucionales",2015,"dissertation",NA,NA,NA,"André Rufino do Vale",5,0
"898","https://openalex.org/W2173473424","Norberto Bobbio (1909–2004) and Law: A Centennial Tribute",2011,"book-chapter","Studies in Law, Politics and Society","https://openalex.org/V121454881","https://doi.org/10.1108/s1059-4337(2011)0000055010","Teresa Francesca Chataway",5,0
"899","https://openalex.org/W2171753860","Intermediaries and intervenients in normative systems",2008,"journal-article","Journal of Applied Logic","https://openalex.org/V164898596","https://doi.org/10.1016/j.jal.2007.06.010","Lars Lindahl",5,20
"900","https://openalex.org/W2167531905","Intellectual property rights and institutions: A pluralist account",2014,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.2310986","Michael Edward Kenneally",5,1
"901","https://openalex.org/W2163228271","MoDiSo: A TOOL FOR BUILDING CONTRACT DISPUTE RESOLUTION SYSTEMS",2012,"journal-article","International Journal on Artificial Intelligence Tools","https://openalex.org/V178780388","https://doi.org/10.1142/s0218213012500029","Nguyen Duy Hung",5,2
"902","https://openalex.org/W2162847844","La interpretación débil de la autoridad en la Teoría Pura del Derecho de Hans Kelsen",2012,NA,"Revista de derecho del estado",NA,NA,"Stanley L. Paulson",5,1
"903","https://openalex.org/W215972870","Argument Structures in Legal Interpretation: Balancing and Thresholds",2015,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-16148-8_9","Micha³ Araszkiewicz",5,2
"904","https://openalex.org/W2154435683","Intentional compliance with normative systems",2012,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.2201459","Giovanni Sartor",5,1
"905","https://openalex.org/W2142625473","Coping with constitutional indeterminacy: John Rawls and Jürgen Habermas",2010,"journal-article","Philosophy & Social Criticism","https://openalex.org/V57090429","https://doi.org/10.1177/0191453709343395","Todd Hedrick",5,0
"906","https://openalex.org/W2139017928","ATOB algorithm: an automatic ontology construction for Thai legal sentences retrieval:",2012,"journal-article","Journal of Information Science","https://openalex.org/V68913162","https://doi.org/10.1177/0165551511426249","Vi-sit Boonchom",5,13
"907","https://openalex.org/W2137806005","The analysis and evaluation of legal argumentation: approaches from legal theory and argumentation theory",2009,"journal-article","Studies in Logic, Grammar and Rhetoric","https://openalex.org/V103908332",NA,"Eveline T. Feteris",5,10
"908","https://openalex.org/W2137437015","Tort Law for Cynics",2014,"journal-article","Modern Law Review","https://openalex.org/V82119083","https://doi.org/10.1111/1468-2230.12087","Dan Priel",5,3
"909","https://openalex.org/W2132684153","Freedom from Value Judgments: Value-Free Social Science and Objectivity in Germany, 1880-1914",2013,"dissertation",NA,NA,NA,"Andrew Jeffrey Spadafora",5,1
"910","https://openalex.org/W2132085104","<U+00BF>HASTA QUÉ PUNTO CUENTAN LOS JUECES? H.L.A. HART Y LA REGLA DE ADJUDICACIÓN *",2019,"journal-article","Isonomia","https://openalex.org/V4210208673","https://doi.org/10.5347/42.2015.81","Giovanni Bisogni",5,0
"911","https://openalex.org/W2120413618","Law as justice",2001,"journal-article","Social Philosophy & Policy","https://openalex.org/V142878192","https://doi.org/10.1017/s0265052501181057","Michael S. Moore",5,20
"912","https://openalex.org/W2117492972","Analogy and Interpretation in Legal Argumentation",2014,"book-chapter","Argumentation library","https://openalex.org/V4210210149","https://doi.org/10.1007/978-3-319-06334-8_13","Damiano Canale",5,1
"913","https://openalex.org/W2114506222","Justice and political authority in left-libertarianism",2015,"journal-article","Politics, Philosophy & Economics","https://openalex.org/V195232068","https://doi.org/10.1177/1470594x14539698","Fabian Wendt",5,4
"914","https://openalex.org/W2107642594","Law and the State: a Philosophical Evaluation",2010,NA,"Nebula",NA,NA,"Chiedozie Okoro",5,0
"915","https://openalex.org/W2103652133","Should Kids Pay Their Own Way",2015,"journal-article","Political Studies","https://openalex.org/V90283396","https://doi.org/10.1111/1467-9248.12111","Patrick Tomlin",5,7
"916","https://openalex.org/W2097263046","FROM PUNISHMENT TO RECOGNITION: TOWARD A HEGELIAN THEORY OF CRIMINAL JUSTICE",2013,NA,NA,NA,NA,"Brandon Hogan",5,2
"917","https://openalex.org/W2087904070","ARTIFICIAL INTELLIGENCE AND FORMALISMS FOR LEGAL EVIDENCE: AN INTRODUCTION",2004,"journal-article","Applied Artificial Intelligence","https://openalex.org/V125501549","https://doi.org/10.1080/08839510490279852","Ephraim Nissan",5,9
"918","https://openalex.org/W2085783209","A Defense of the 'Sterility Objection' to the New Natural Lawyers' Argument Against Same-Sex Marriage",2013,"journal-article","Ethical Theory and Moral Practice","https://openalex.org/V103146128","https://doi.org/10.1007/s10677-012-9393-0","Erik A. Anderson",5,4
"919","https://openalex.org/W2078474342","CONSTITUTIONALIZING SELF-DEFENCE†",2011,"journal-article","University of Toronto Law Journal","https://openalex.org/V62734853","https://doi.org/10.1353/tlj.2011.0032","Alan Brudner",5,1
"920","https://openalex.org/W2076305113","Reconsidering the Relationship among Voluntary Acts, Strict Liability, and Negligence in Criminal Law",1990,"journal-article","Social Philosophy & Policy","https://openalex.org/V142878192","https://doi.org/10.1017/s0265052500000777","Larry Alexander",5,13
"921","https://openalex.org/W2071984298","Enhanced Dispute Resolution Through the Use of Information Technology",2010,"book",NA,NA,NA,"Arno R. Lodder",5,68
"922","https://openalex.org/W2069148686","The Possibility and Value of Coherence",2013,"journal-article","The Liverpool Law Review","https://openalex.org/V173564668","https://doi.org/10.1007/s10991-013-9127-y","John McGarry",5,1
"923","https://openalex.org/W2053980898","Hart's and Kelsen's Concepts of Normativity Contrasted",2004,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Sylvie Delacroix",5,0
"924","https://openalex.org/W2042702269","Factors, issues and values: revisiting reasoning with cases",2015,"proceedings-article","international conference on artificial intelligence and law",NA,"https://doi.org/10.1145/2746090.2746103","Latifa Al-Abdulkarim",5,21
"925","https://openalex.org/W2042302042","Conflicts in legal knowledge base",2012,"journal-article","Foundations of Computing and Decision Sciences","https://openalex.org/V2736700591","https://doi.org/10.2478/v10209-011-0006-9","Tomasz Zurek",5,6
"926","https://openalex.org/W2041702958","Kant's theory of punishment.",2003,"journal-article","Utilitas","https://openalex.org/V197192246","https://doi.org/10.1017/s0953820800003952","Thom Brooks",5,8
"927","https://openalex.org/W2033814193","Objectivity in Law",2010,"journal-article","Philosophy Compass","https://openalex.org/V34011028","https://doi.org/10.1111/j.1747-9991.2010.00283.x","Veronica Rodriguez-Blanco",5,0
"928","https://openalex.org/W2028138720","Law, theory and practice: Conflicting perspectives?",2000,"journal-article","International Journal of The Legal Profession","https://openalex.org/V3200972","https://doi.org/10.1080/096959500750143007","Andrew Halpin",5,1
"929","https://openalex.org/W2025894382","An Argument Against the Social Fact Thesis (and Some Additional Preliminary Steps Towards a New Conception of Legal Positivism)",2008,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.1650749","Kevin Toh",5,2
"930","https://openalex.org/W2022900611","Philosophical basis of the legal theory underlying international commercial arbitration in the Middle East region",2009,"journal-article","Journal of International Trade Law and Policy","https://openalex.org/V83882168","https://doi.org/10.1108/14770020910981470","Muhammad Abu Sadah",5,0
"931","https://openalex.org/W2009998209","Preventive detention, Corrado, and me",1996,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.1996.9992014","Michael Davis",5,1
"932","https://openalex.org/W2000597836","AUSTIN'S METHODOLOGY? HIS BEQUEST TO JURISPRUDENCE",2011,"journal-article","Cambridge Law Journal","https://openalex.org/V206866588","https://doi.org/10.1017/s0008197311000213","Andrew Halpin",5,3
"933","https://openalex.org/W1991864222","The Centralized-Use Compromise on Recreational Drug Policy",2014,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-014-9248-8","Jeffrey Glick",5,1
"934","https://openalex.org/W1991042393","Pursuing Equal Opportunities: The Theory and Practice of Egalitarian Justice",2003,"book",NA,NA,NA,"Lesley A. Jacobs",5,51
"935","https://openalex.org/W196024251","The Triumph of the State Over the Nation: From Totalitarianism to Interventionism",2015,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-319-11803-1_17","Bruno Aguilera-Barchet",5,0
"936","https://openalex.org/W1882753620","Originalism and Constructive Interpretation",2016,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.2491031","David O. Brink",5,0
"937","https://openalex.org/W1877964553","A DOGMÁTICA JURÍDICA DA ""EFETIVAÇAO DE DIREITOS SOCIAIS E ECONÔMICOS"" NO BANCO DOS RÉUS: reflexoes metodológicas a partir de uma abordagem contextualista //",2015,"journal-article","Revista de Estudos Empíricos em Direito","https://openalex.org/V4210174260","https://doi.org/10.19092/reed.v2i2.78","Charles Borges Rossi",5,0
"938","https://openalex.org/W1875801001","The Validity of Moral Rules and Principles as a Legal Problem",2015,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-09375-8_25","Andrzej Grabowski",5,1
"939","https://openalex.org/W1827638210","On the Loss of Rights",2014,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/cbo9781107565272.009","Grégoire Webber",5,11
