Id,Label,timeset,stat_inf_class,modularity.class,eigen,modularity_class
https://openalex.org/W2499586832,Interpretive Construction in the Substantive Criminal Law,,2,6,0.000038,7
https://openalex.org/W2499860198,Terrorism and the Right to Resist: A Theory of Just Revolutionary War,,34,5,0.000014,2
https://openalex.org/W2499875828,Playing by the Rules,,30,6,0.000679,12
https://openalex.org/W2500461989,The Moral Limits of the Criminal Law Volume 1: Harm to Others,,26,16,0.00008,11
https://openalex.org/W2500462578,In Defense of Legal Positivism,,30,6,0.000592,12
https://openalex.org/W2501830078,"Free Will Skepticism, Blame, and Obligation",,5,13,0.000001,11
https://openalex.org/W2502699649,Sovereignty and the mixed constitution: Bodin and his critics,,20,16,0.000005,9
https://openalex.org/W2505082533,Immanuel Kant: Practical philosophy: Index of subjects,,18,16,0.000071,9
https://openalex.org/W2505197150,The reception of Hobbes,,20,16,0.000042,9
https://openalex.org/W2505959087,Liberty and Morality,,26,16,0.000039,11
https://openalex.org/W2506048056,The Moral Limits of the Criminal Law: Volume 2: Offense to Others,,26,6,0.000045,11
https://openalex.org/W2506502828,Definition and Theory in Jurisprudence,,2,6,0.000162,12
https://openalex.org/W2508633680,Do the guilty deserve punishment,,5,13,0.000137,11
https://openalex.org/W2509878344,Natural Law Theories,,10,7,0.065144,8
https://openalex.org/W2517998746,"Enfranchising all subjected, worldwide",,22,11,0.000004,2
https://openalex.org/W2518180052,The Duty to Disobey Immigration Law,,31,5,0.000021,2
https://openalex.org/W2521193318,Blameworthiness as Deserved Guilt,,5,13,0,11
https://openalex.org/W2524592306,Answering for Crime,,5,13,0.000021,11
https://openalex.org/W2525384493,"Critical Notice of G.A. Cohen’s Self-Ownership, Freedom, and Equality",,32,16,0.000322,9
https://openalex.org/W2535037698,An essay on rights,,11,16,0.000583,9
https://openalex.org/W2547343163,Field Research on Law in Conflict Zones and Authoritarian States,,8,14,0,7
https://openalex.org/W2548845514,Inter-Philosophies Dialogue: Creating a Paradigm for Global Health Ethics,,28,5,0.000107,2
https://openalex.org/W2556643168,XI.—The Ascription of Responsibility and Rights,,14,4,0.000609,0
https://openalex.org/W2566060439,On Civil Disobedience,,30,6,0.000102,9
https://openalex.org/W2573840980,A Pragma-Dialectical Approach of the Analysis and Evaluation of Pragmatic Argumentation in a Legal Context,,33,6,0.000016,5
https://openalex.org/W2583317101,Building the Constitution: The Practice of Constitutional Interpretation in Post-Apartheid South Africa,,2,6,0.000002,7
https://openalex.org/W2583925548,"A Defense of Free Will Skepticism: Replies to Commentaries by Victor Tadros, Saul Smilansky, Michael McKenna, and Alfred R. Mele on Free Will, Agency, and Meaning in Life",,5,13,0.000003,11
https://openalex.org/W2586157681,The (True) Nature of a Beneficiary’s Equitable Proprietary Interest under a Trust,,11,16,0.000005,9
https://openalex.org/W2586509828,Decision Support for Practical Reasoning: a theoretical and computational perspective,,14,4,0.000002,0
https://openalex.org/W2586887456,“A New Philosophy for International Law” and Dworkin’s Political Realism,,27,15,0.959612,20
https://openalex.org/W2600325764,Crime and Culpability: The Culpable Act,,5,13,0.000002,11
https://openalex.org/W2601198735,Responsibility and Fault,,2,6,0.000037,7
https://openalex.org/W2604157157,What the Old Law Reveals About the Natural Law According to Thomas Aquinas,,10,2,0.001288,23
https://openalex.org/W2605656310,A unified account of the moral standing to blame,,5,13,0,11
https://openalex.org/W2609779437,Ronald Dworkin: The “Hart–Dworkin” Debate: A Short Guide for the Perplexed,,16,6,0.004785,12
https://openalex.org/W2611478877,BEYOND EQUAL LIBERTY: RELIGION AS A DISTINCT HUMAN GOOD AND THE IMPLICATIONS FOR RELIGIOUS FREEDOM,,10,7,0.001774,8
https://openalex.org/W2620701673,HYPO’S legacy: introduction to the virtual special issue,,14,4,0.000009,0
https://openalex.org/W2621059063,"Legal positivism, conventionalism, and the normativity of law",,27,15,0.845056,20
https://openalex.org/W26655238,Combining case-based and rule-based reasoning: a heuristic approach,,14,4,0.000019,0
https://openalex.org/W2678900356,About the logical relations between cases and rules,,14,4,0.000017,0
https://openalex.org/W2734673746,The Concept and the Rule of Law,,8,6,0.001172,12
https://openalex.org/W2756093232,"Settlement, expulsion, and return:",,28,5,0.00006,2
https://openalex.org/W2765247058,Can There Be an Artifact Theory of Law,,27,15,0.730646,20
https://openalex.org/W2765743562,When does evidence suffice for conviction,,22,13,0,3
https://openalex.org/W2766777273,Representing dimensions within the reason model of precedent,,14,4,0.00001,0
https://openalex.org/W2767204706,Justice as a claim to (social) property,,29,11,0.000004,6
https://openalex.org/W2767735812,The Historic Background of Corporate Legal Personality,,5,13,0.000011,18
https://openalex.org/W2767748633,"Response-Dependent Responsibility; or, A Funny Thing Happened on the Way to Blame",,5,13,0,11
https://openalex.org/W2768087180,"Truth, Knowledge, and the Standard of Proof in Criminal Law",,22,13,0,3
https://openalex.org/W2774896322,The problem of punishment,,5,13,0.000071,11
https://openalex.org/W2789362769,Justice without Retribution: An Epistemic Argument against Retributive Criminal Punishment,,5,13,0.000001,11
https://openalex.org/W2795539502,Fundamental Legal Conceptions,,11,16,0.000392,9
https://openalex.org/W2795587260,Positivism and Fidelity to Law: A Reply to Professor Hart,,4,6,0.010422,12
https://openalex.org/W2795655825,Legal Theory and the Obligation of a Judge: The Hart/Dworkin Dispute,,9,6,0.002941,12
https://openalex.org/W2795709295,Public Response to Racist Speech: Considering the Victim’s Story,,18,3,0.00002,17
https://openalex.org/W2795724202,"The Supreme Court, 1982 Term",,35,9,0.006468,5
https://openalex.org/W2795733956,Legal Formalism: On the Immanent Rationality of Law,,2,6,0.001058,7
https://openalex.org/W2795796782,The Perplexing Borders of Justification and Excuse,,5,13,0.000039,19
https://openalex.org/W2795915211,Legal Principles and the Limits of Law,,24,12,0.001527,19
https://openalex.org/W2796019385,The Right and the Reasonable,,24,12,0.000374,21
https://openalex.org/W2796173346,Constitutional Law in the Age of Balancing,,33,6,0.00016,5
https://openalex.org/W2796328480,The Empty Idea of Equality,,23,6,0.000067,12
https://openalex.org/W2796415624,Political Authority and Political Obligation,,0,8,0.001059,9
https://openalex.org/W2796476225,"Principles, Positivism, and Legal Theory",,9,6,0.002996,12
https://openalex.org/W2796528567,Kantian Constructivism in Moral Theory,,19,12,0.000136,6
https://openalex.org/W2796554849,Law's Republic,,29,1,0.000053,6
https://openalex.org/W2796592586,The Path of the Law,,30,6,0.002482,7
https://openalex.org/W2797131397,Is There a Prima Facie Obligation to Obey the Law,,10,7,0.036565,8
https://openalex.org/W2797180162,A Realistic Jurisprudence: The Next Step,,2,6,0.000116,7
https://openalex.org/W2797213284,The Forms and Limits of Adjudication,,2,6,0.000352,7
https://openalex.org/W2797227964,Kant: The Metaphysical Elements of Justice,,20,16,0.000161,9
https://openalex.org/W2797339575,Transcendental Nonsense and the Functional Approach,,2,6,0.000284,7
https://openalex.org/W2797353397,Political Liberalism: Reply to Habermas,,19,16,0.00001,9
https://openalex.org/W2797387575,Fairness and Utility in Tort Theory,,2,16,0.000073,19
https://openalex.org/W2797422441,Validity and Legal Conflicts,,9,6,0.000152,12
https://openalex.org/W2797629819,Promises in Morality and Law,,24,12,0.000505,21
https://openalex.org/W2797638389,Form and Substance in Private Law Adjudication,,30,6,0.000152,7
https://openalex.org/W2797647637,Doing and Deserving,,5,13,0.000153,11
https://openalex.org/W2797910919,The Reliance Interest in Property,,2,16,0.000042,7
https://openalex.org/W2797922323,Authority and Consent,,24,12,0.00169,21
https://openalex.org/W2798329923,Ethics in the Public Domain,,25,6,0.004659,12
https://openalex.org/W2801226138,Some Realism about Realism— Responding to Dean Pound,,2,6,0.000142,7
https://openalex.org/W2801790053,Two Treatises of Government.,,20,16,0.000149,7
https://openalex.org/W2801922534,On The Pure Theory of Law,,27,15,0.54936,20
https://openalex.org/W2802748901,Liability and Individualized Evidence,,22,13,0.000001,3
https://openalex.org/W2802756270,How to Do Things with Rules,,33,4,0.000087,12
https://openalex.org/W2804485250,The rational impermissibility of accepting (some) racial generalizations,,22,13,0,3
https://openalex.org/W2806942279,Debating the Imperative Mood in Uṣūl al-Fiqh: Collective Deliberation and Legal Validity,,4,6,0.000161,12
https://openalex.org/W2889796974,The Player and the Cards: Nihilism and Legal Theory,,31,6,0.000061,7
https://openalex.org/W2891971646,Trial by Statistics: Is a High Probability of Guilt Enough to Convict?,,22,13,0,3
https://openalex.org/W2894596653,The Bramble Bush,,2,6,0.000052,7
https://openalex.org/W2899341281,The Difficulty of Tolerance by T. M. Scanlon,,28,16,0.002475,9
https://openalex.org/W2899766258,Responsibility and control,,5,13,0.000004,11
https://openalex.org/W2902169720,MORAL ACCOUNTABILITY AND SOCIAL NORMS,,29,11,0.000003,6
https://openalex.org/W2908356886,"Authority, Law, and Razian Reasons",,25,6,0.006096,12
https://openalex.org/W2914176469,Abstract argumentation,,14,4,0.000014,0
https://openalex.org/W2931661505,Facing Up: A Reply,,35,9,0.011287,12
https://openalex.org/W2943869298,Hegel: Elements of the Philosophy of Right,,29,11,0.000047,6
https://openalex.org/W2946328468,Inter-Legality and the Protection of the Marine Ecosystems,,5,14,0.000011,1
https://openalex.org/W2949187669,Grotius on Natural Law and Supererogation,,10,2,0.001334,23
https://openalex.org/W2963156343,Emotive Language in Argumentation: Contents,,14,4,0.000001,0
https://openalex.org/W2966640954,The Structure of Blackstone's Commentaries,,23,6,0.0001,12
https://openalex.org/W2969229921,Lectures On Jurisprudence,,17,6,0.000098,12
https://openalex.org/W2973224139,A Theory of Justice: Revised Edition,,6,16,0.000235,9
https://openalex.org/W2978527163,Property and Personhood,,2,16,0.000074,7
https://openalex.org/W2983447677,The Reasonable and the Relevant: Legal Standards of Proof,,22,13,0,3
https://openalex.org/W2989687078,Forgiveness and mercy: The retributive idea,,5,13,0.000003,11
https://openalex.org/W2989863638,Positivism and the Separation of Law and Morals,,37,6,0.023622,12
https://openalex.org/W3000365988,The Argument from Injustice,,30,6,0.004146,12
https://openalex.org/W3001606148,"Force of Law: The ""Mystical Foundation of Authority""",,2,6,0.000027,7
https://openalex.org/W3010339820,Remarks on the Theory of Appellate Decision and the Rules or Canons about How Statutes Are to Be Construed,,2,6,0.000144,7
https://openalex.org/W3022825575,Autonomous agents,,5,13,0.000003,11
https://openalex.org/W3023063752,"Property Rules, Liability Rules, and Inalienability: One View of the Cathedral",,29,11,0.000203,7
https://openalex.org/W3033576592,Principles of Property Law,,16,1,0.004934,10
https://openalex.org/W306900037,Voluntary euthanasia and the inalienable right to life.,,24,16,0.000141,19
https://openalex.org/W3086307878,International Law,,20,6,0.000045,12
https://openalex.org/W3092118231,Political theory and the rule of law,,8,6,0.000158,12
https://openalex.org/W3121302341,The Rule of Law and the Litigation Process: The Paradox of Losing by Winning,,5,14,0.000003,1
https://openalex.org/W3121512706,"Promises, Contracts and Voluntary Obligations",,24,12,0.000641,21
https://openalex.org/W3121531415,Punishment and Justification,,5,13,0.000008,11
https://openalex.org/W3121551700,Taking Law Seriously,,2,6,0.00003,5
https://openalex.org/W3121570004,The Evolution of a Legal Rule,,2,6,0.000005,7
https://openalex.org/W3121613828,Functions in Jurisprudential Methodology,,10,7,0.076806,8
https://openalex.org/W3121673662,Formalising arguments about the burden of persuasion,,14,4,0.000005,0
https://openalex.org/W3121839468,Associative Political Obligations,,0,8,0.000765,9
https://openalex.org/W3121890212,Juridical proof and the best explanation,,14,4,0.000001,0
https://openalex.org/W3121924561,Exclusion and Exclusivity in Property Law,,20,16,0.000072,7
https://openalex.org/W3121932402,Moral Objectivity and Reasonable Agreement: Can Realism Be Reconciled with Kantian Constructivism?,,29,11,0.000008,6
https://openalex.org/W3121967074,Asking Why in the Study of Human Affairs,,27,15,0.790432,20
https://openalex.org/W3121990328,EXPLORING THE PROOF PARADOXES,,22,13,0.000001,3
https://openalex.org/W3122122809,The boundaries of transnational democracy: alternatives to the all-affected principle,,22,11,0.000003,2
https://openalex.org/W3122136899,INCORPORATION BY LAW,,27,15,0.436002,20
https://openalex.org/W3122191327,Religion and State: Some Main Issues and Sources,,10,1,0.000252,10
https://openalex.org/W3122249841,The Problematic Value of Mathematical Models of Evidence,,14,4,0,0
https://openalex.org/W3122350046,The Authorisation of Coercive Enforcement Mechanisms as a Conceptually Necessary Feature of Law,,27,15,0.795877,20
https://openalex.org/W3122357978,SAFETY VS. SENSITIVITY: POSSIBLE WORLDS AND THE LAW OF EVIDENCE,,22,13,0,3
https://openalex.org/W3122365267,The Demarcation Problem in Jurisprudence: A New Case for Scepticism,,10,7,0.495879,8
https://openalex.org/W3122411967,"Citizenship, in the Immigration Context",,28,5,0.000073,2
https://openalex.org/W3122417052,"Proportionality, balancing, and the cult of constitutional rights scholarship",,33,6,0.00003,5
https://openalex.org/W3122443843,Law and Coherence,,35,9,0.020728,5
https://openalex.org/W3122573559,Joseph Raz's Theory of Authority,,27,15,0.793261,20
https://openalex.org/W3122589931,How facts make law,,16,6,0.002785,12
https://openalex.org/W3122602001,What Is Law? A Coordination Model of the Characteristics of Legal Order,,17,6,0.000025,12
https://openalex.org/W3122624017,Authority and Coercion,,22,16,0.000357,12
https://openalex.org/W3122680063,LEGAL FORMALISM AND LEGAL REALISM: WHAT IS THE ISSUE?,,27,15,0.506617,20
https://openalex.org/W3122704318,Human Rights and Liberal Toleration,,28,16,0.003103,9
https://openalex.org/W3122769780,In Defense of Classical Natural Law in Legal Theory: Why Unjust Law is No Law at All,,10,7,0.070029,8
https://openalex.org/W3122854567,Beyond the Harm Principle,,26,16,0.000119,11
https://openalex.org/W3122924836,"The Illusive Search for Justificatory Theories: Copyright, Commodification and Capital",,25,6,0.00005,12
https://openalex.org/W3122943504,Criminal Law Defenses: A Systematic Analysis,,5,13,0.000014,19
https://openalex.org/W3122947711,Authority and justification,,35,6,0.0024,12
https://openalex.org/W3122954224,Schauer's Anti-Essentialism,,27,15,0.95534,20
https://openalex.org/W3122980423,The Problem of Authority: Revisiting the Service Conception,,35,9,0.02452,5
https://openalex.org/W3122988315,Punishment without a Sovereign? The Ius Puniendi Issue of International Criminal Law: A First Contribution towards a Consistent Theory of International Criminal Law,,5,14,0.000008,1
https://openalex.org/W3122992002,Does Legal Interpretation Need Paul Grice?: Reflections on Lepore and Stone’s Imagination and Convention,,37,6,0.000114,12
https://openalex.org/W3122999517,DEMOCRATIC LEGITIMACY AND ECONOMIC LIBERTY,,29,11,0.000045,6
https://openalex.org/W3123142446,Persons Pursuing Goods,,10,1,0.000291,10
https://openalex.org/W3123180932,Radbruch and Hart on the Grudge Informer: A Reconsideration,,16,1,0.005833,10
https://openalex.org/W3123212178,Law's Empire,,7,6,0.012638,12
https://openalex.org/W3123236884,"Consensus, compromise, justice and legitimacy",,19,12,0.00002,6
https://openalex.org/W3123269745,‘An Ever Closer Union Among the Peoples of Europe’: Republican Intergovernmentalism and Demoicratic Representation within the EU,,34,10,0.000068,2
https://openalex.org/W3123292543,On the relevance of neuroscience to criminal responsibility,,5,13,0,11
https://openalex.org/W3123345554,"Immigration, Association, and the Family",,31,5,0.000007,2
https://openalex.org/W3123542286,The case against moral luck,,5,13,0,11
https://openalex.org/W3123566833,Natural Law Beyond Finnis,,10,7,0.05759,8
https://openalex.org/W3123590181,Defeasibility in Legal Reasoning,,14,4,0.000056,0
https://openalex.org/W3123685341,Final Authority To Bind With Moral Mistakes: On The Explanatory Potential Of Inclusive Legal Positivism,,27,15,0.691657,20
https://openalex.org/W3124021758,Does Criminal Law Deter? A Behavioural Science Investigation,,5,16,0.000002,19
https://openalex.org/W3124038641,Authority and Reason‐Giving1,,35,9,0.000499,9
https://openalex.org/W3124053009,"Retributivism, moral education, and the liberal state",,5,13,0.000012,11
https://openalex.org/W3124227268,Grounds of Law and Legal Theory: A Response,,27,15,0.74762,20
https://openalex.org/W3124236532,Free Will Skepticism and Criminal Behavior: A Public Health-Quarantine Model,,5,13,0.000005,11
https://openalex.org/W3124311743,Historical rights and fair shares,,28,5,0.000121,2
https://openalex.org/W3124466394,"Reason, Revelation, Universality and Particularity in Ethics",,4,6,0.000143,12
https://openalex.org/W3124514122,The Three Faces of Defeasibility in the Law,,24,4,0.000049,0
https://openalex.org/W3124573500,The Idea of Constitutional Pluralism,,22,9,0.000137,5
https://openalex.org/W3124592996,Retributivism: The Right and the Good,,5,14,0.000009,1
https://openalex.org/W3124647534,Three Human Rights Agendas,,28,16,0.003082,9
https://openalex.org/W3124771350,Copyright’s Modest Ontology—Theory and Pragmatism in Eldred v. Ashcroft,,25,6,0.00006,12
https://openalex.org/W3124890643,Revisiting Dworkin’s Philosophy of International Law: Could the Hedgehog Have Done It Any Other Way?,,27,15,0.959612,20
https://openalex.org/W3124949875,Legal Positivism: Still Descriptive and Morally Neutral,,9,6,0.010351,12
https://openalex.org/W3124956630,Explaining Theoretical Disagreement,,16,6,0.001071,12
https://openalex.org/W3125011439,Jurisprudence and Gender,,29,11,0.000033,6
https://openalex.org/W3125036682,Dworkin on International Law: Not Much of a Legacy?,,27,15,0.882974,20
https://openalex.org/W3125153879,HOW LAW PROTECTS DIGNITY,,16,8,0.000047,10
https://openalex.org/W3125235235,Reciprocity and Reasonable Disagreement: From Liberal to Democratic Legitimacy,,28,16,0.00297,9
https://openalex.org/W3125262911,"Rights, wrongs, and remedies",,11,16,0.000013,9
https://openalex.org/W3125299163,"Original Acquisition and Unilateralism: Kant, Hegel, and Corrective Justice",,22,0,0.000003,4
https://openalex.org/W3125380225,Beyond the Hart/Dworkin Debate: The Methodology Problem in Jurisprudence,,27,15,0.433585,20
https://openalex.org/W3125519293,HLA Hart and the Making of the New Natural Law Theory,,10,2,0.001381,23
https://openalex.org/W3125541092,A republican law of peoples,,34,10,0.000072,2
https://openalex.org/W3125637819,On the Indeterminacy Crisis: Critiquing Critical Dogma,,29,1,0.000088,6
https://openalex.org/W3125701050,Defending the Possibility of a Neutral Functional Theory of Law,,10,7,0.535958,8
https://openalex.org/W3125815959,Critical Reception of Raz’s Theory of Authority,,27,15,0.696338,20
https://openalex.org/W3125839842,Justification and Legitimacy,,21,16,0.000832,9
https://openalex.org/W3125856946,The Rule of Law and its Limits,,8,6,0.000187,12
https://openalex.org/W3125862001,The divergence of contract and promise,,24,12,0.000197,21
https://openalex.org/W3125890515,Does Kant Have a Theory of Punishment,,5,13,0.000013,11
https://openalex.org/W3125915223,The case for leverage-based corporate human rights responsibility,,13,16,0.000002,1
https://openalex.org/W3125936926,The logic of legitimacy: Bootstrapping paradoxes of constitutional democracy,,29,11,0.000008,6
https://openalex.org/W3125977593,A Critique of Adjudication (fin de siecle),,2,6,0.000122,7
https://openalex.org/W3126085605,"Cosmopolitan Justice, Rights and Global Climate Change",,13,16,0.000009,2
https://openalex.org/W3126143484,"WRONGFUL LIFE, PROCREATIVE RESPONSIBILITY, AND THE SIGNIFICANCE OF HARM",,26,16,0.000043,11
https://openalex.org/W3126619754,The anarchist position: A reply to Klosko and Senor,,21,16,0.000795,9
https://openalex.org/W3127426510,The Corporation as a Moral Person,,29,16,0.000007,18
https://openalex.org/W3129720504,In defense of a Hobbesian conception of law,,21,16,0.000558,9
https://openalex.org/W3130376029,Marxism and Retribution,,5,13,0.000133,11
https://openalex.org/W3130932179,"Law, Legislation and Liberty",,8,6,0.000087,12
https://openalex.org/W3132240862,Oxford Essays in Jurisprudence,,20,16,0.000092,7
https://openalex.org/W3143175199,Between Facts and Norms: Contributions to a Discourse Theory of Law and Democracy. by,,36,6,0.000221,5
https://openalex.org/W3143557193,Obligation and Consent - II,,21,16,0.000459,9
https://openalex.org/W3143775862,Some Fundamental Legal Conceptions as applied in judicial reasoning,,20,16,0.0003,7
https://openalex.org/W3145339011,Fundamental principles of the sociology of law,,31,6,0.000149,12
https://openalex.org/W3148333308,The Common Law Tradition: Deciding Appeals,,2,6,0.000171,7
https://openalex.org/W3149844274,The Force of Law: Toward a Sociology of the Juridical Field,,31,6,0.000056,18
https://openalex.org/W3154193493,Political obligation and the argument from gratitude,,21,16,0.000572,9
https://openalex.org/W3155306005,"Atrocity, Punishment, and International Law: Frontmatter",,5,14,0.000763,1
https://openalex.org/W3161195422,"Presumptive benefit, fairness, and political obligation",,21,16,0.000609,9
https://openalex.org/W3162901036,Spheres of Justice: A Defense of Pluralism and Equality,,26,16,0.000133,7
https://openalex.org/W3163242642,The priority of right and ideas of the good,,32,16,0.00007,9
https://openalex.org/W3163523726,Contract as Promise: A Theory of Contractual Obligation,,30,12,0.000166,7
https://openalex.org/W3170075460,A Paternalistic Theory of Punishment,,5,13,0.000015,11
https://openalex.org/W317123675,Ideological Combat and Social Observation,,31,6,0.000047,5
https://openalex.org/W3177243356,Theory of Justice,,19,16,0.000093,9
https://openalex.org/W3180145931,An Introduction to the Principles of Morals and Legislation,,33,6,0.000117,12
https://openalex.org/W3190808849,Unjust Equalities,,32,16,0.000011,9
https://openalex.org/W3197242048,METHODOLOGY IN JURISPRUDENCE: A Critical Survey,,9,6,0.009437,12
https://openalex.org/W3216089140,Natural Law in Jurisprudence and Politics: Acknowledgments,,10,7,0.048743,8
https://openalex.org/W353023992,Justification and Legitimacy: Essays on Rights and Obligations,,16,16,0.00049,9
https://openalex.org/W374469591,Positive Law and Objective Values,,9,6,0.010398,12
https://openalex.org/W3877328,"Henry Prakken (1997), Logical Tools for Modelling Legal Argument. A Study of Defeasible Reasoning in Law",,14,4,0.00003,0
https://openalex.org/W397135978,The elements of justice,,18,16,0.000131,9
https://openalex.org/W404714659,Utilitarianism and Distributive Justice: Jeremy Bentham and the Civil Law,,33,6,0.000023,12
https://openalex.org/W413408035,A debate over rights,,11,16,0.000504,9
https://openalex.org/W41490514,Strange Multiplicity: Constitutionalism in an Age of Diversity,,22,16,0.000048,9
https://openalex.org/W4211176367,A Philosophical Introduction to Human Rights,,16,1,0.004305,10
https://openalex.org/W423791822,The Critical Legal Studies Movement,,31,6,0.000177,7
https://openalex.org/W42461680,"Minorities within Minorities: Equality, Rights and Diversity",,22,11,0.000012,6
https://openalex.org/W426401124,The Changing Profile of the Natural Law,,10,2,0.000931,23
https://openalex.org/W428029692,Legal Reason: The Use of Analogy in Legal Argument,,33,4,0.000082,0
https://openalex.org/W432427062,Deontic morality and control,,5,13,0.000001,11
https://openalex.org/W55672654,A Consent Theory of Contract,,24,12,0.000285,21
https://openalex.org/W560017174,Reasoning with rules : an essay on legal reasoning and its underlying logic,,14,4,0.000082,0
https://openalex.org/W560880216,Legitimacy and Politics: A Contribution to the Study of Political Right and Political Responsibility,,31,10,0.000028,2
https://openalex.org/W561817843,Hart's postscript : essays on the postscript to the concept of law,,9,6,0.004364,12
https://openalex.org/W561993517,Studies in Legal Logic,,14,4,0.000256,0
https://openalex.org/W562738682,Philosophy of Law,,9,6,0.002419,12
https://openalex.org/W563793936,The autonomy of morality,,19,16,0.000045,9
https://openalex.org/W56467531,Property and Sovereignty,,29,11,0.000038,6
https://openalex.org/W565179940,Force and Freedom: Kant's Legal and Political Philosophy,,22,16,0.00067,7
https://openalex.org/W565372808,New Approach To Legal Translation,,30,6,0.000003,7
https://openalex.org/W565946413,Political authority and obligation in Aristotle,,10,7,0.002632,8
https://openalex.org/W568886207,"Justice without Borders: Cosmopolitanism, Nationalism, and Patriotism",,13,16,0.000081,2
https://openalex.org/W573119041,Is There a Duty to Obey the Law,,21,16,0.000437,9
https://openalex.org/W576457356,"Responsibility, Character, and the Emotions: New Essays in Moral Psychology",,5,13,0.000016,11
https://openalex.org/W577922719,What makes law : an introduction to the philosophy of law,,27,15,0.676494,20
https://openalex.org/W579321614,Comparative Legal Linguistics,,30,6,0.000004,7
https://openalex.org/W579608580,Living with Uncertainty: The Moral Significance of Ignorance,,24,13,0.000018,11
https://openalex.org/W579989616,"The Politics of Principle: The First South African Constitutional Court, 1995-2005",,2,6,0.000002,7
https://openalex.org/W580866281,The legal theory of ethical positivism,,9,6,0.004054,12
https://openalex.org/W581684831,Argumentation Schemes: Acknowledgments,,14,4,0.00001,0
https://openalex.org/W582681851,Basic concepts of criminal law,,5,13,0.00001,19
https://openalex.org/W584427568,Fundamentals of Sentencing Theory: Essays in Honour of Andrew von Hirsch,,31,6,0.000004,12
https://openalex.org/W586152901,"Arguments, Stories and Criminal Evidence: A Formal Hybrid Theory",,14,4,0.000011,0
https://openalex.org/W587172163,The force of law,,27,15,0.318917,20
https://openalex.org/W587820392,The Heart of Human Rights,,13,16,0.000154,2
https://openalex.org/W588049380,"Dignity, Rank, and Rights",,16,1,0.000092,10
https://openalex.org/W588788548,The philosophy of right,,13,16,0.000059,11
https://openalex.org/W589511564,Suffering from indeterminacy : an attempt at a reactualization of Hegel's Philosophy of Right : two lectures,,18,16,0.000039,9
https://openalex.org/W590922284,"The Rule of Rules: Morality, Rules, and the Dilemmas of Law",,2,6,0.000208,7
https://openalex.org/W591108646,Fundamental legal conceptions as applied in judicial reasoning : and other legal essays,,11,16,0.000103,9
https://openalex.org/W591482159,The Immorality of Punishment,,5,13,0.000002,11
https://openalex.org/W591567873,Justice in Robes,,9,6,0.011415,12
https://openalex.org/W591898085,"On the Rule of Law: History, Politics, Theory",,8,6,0.000474,12
https://openalex.org/W592047596,Gesetzliches unrecht und übergesetzliches recht (1946),,4,6,0.000336,12
https://openalex.org/W594582643,A reader on punishment,,5,13,0.000009,11
https://openalex.org/W595303762,Logical Tools for Modelling Legal Argument : A Study of Defeasible Reasoning in Law,,14,4,0.000108,0
https://openalex.org/W595331111,The Constitutional Structure of Proportionality,,33,6,0.000058,5
https://openalex.org/W596202368,Essays on Bentham : studies in jurisprudence and political theory,,33,6,0.000343,12
https://openalex.org/W596798482,Naturalizing Jurisprudence: Essays on American Legal Realism and Naturalism in Legal Philosophy,,9,6,0.007659,12
https://openalex.org/W596848025,Evaluation and Legal Theory,,9,6,0.024331,12
https://openalex.org/W598240946,Objectivity and the rule of law,,8,6,0.000336,12
https://openalex.org/W601270368,The Constitution of Law: Legality in a Time of Emergency,,8,6,0.000158,12
https://openalex.org/W602185764,A general jurisprudence of law and society,,25,6,0.007327,12
https://openalex.org/W604280623,Punishment and desert,,5,13,0.000017,11
https://openalex.org/W606236685,Crime and Culpability: A Theory of Criminal Law,,5,13,0.000009,11
https://openalex.org/W607461033,Educating Oneself in Public: Critical Essays in Jurisprudence,,7,6,0.001406,12
https://openalex.org/W608166339,"Free Will, Agency, and Meaning in Life",,5,13,0.000005,11
https://openalex.org/W611764784,Natural Law and Practical Rationality,,10,6,0.000649,8
https://openalex.org/W612439035,Democratic Authority: A Philosophical Framework,,36,16,0.000261,9
https://openalex.org/W613866574,The Judicial Application of Law,,33,6,0.000197,0
https://openalex.org/W614850939,"Crimes, Harms, and Wrongs: On the Principles of Criminalisation",,5,13,0.000009,11
https://openalex.org/W617040855,Hard Cases in Wicked Legal Systems: Pathologies of Legality,,4,6,0.000159,12
https://openalex.org/W620322223,Aggression and Crimes Against Peace,,24,14,0.00001,1
https://openalex.org/W621841063,Morality and Political Violence,,24,14,0.000014,1
https://openalex.org/W622023450,Social Conventions: From Language to Law,,25,6,0.000912,12
https://openalex.org/W622280964,Proportionality and Constitutional Culture,,33,6,0.000041,5
https://openalex.org/W622702766,Making Sense of Human Rights,,13,16,0.000161,2
https://openalex.org/W623713592,Directives and norms,,20,6,0.000194,13
https://openalex.org/W625842885,Law as a means to an end : threat to the rule of law,,16,1,0.002607,10
https://openalex.org/W628854212,"Legislative Deferrals: Statutory Ambiguity, Judicial Power, and American Democracy",,4,6,0.000006,5
https://openalex.org/W629884033,Purposive Interpretation in Law,,33,6,0.000062,5
https://openalex.org/W630016851,Conversation and Responsibility,,5,13,0.000006,11
https://openalex.org/W630237172,HERACLES' BOW: Essays on the Rhetoric and Poetics of the Law,,2,6,0.000021,7
https://openalex.org/W632809485,Justification and excuse in the criminal law,,5,13,0.000003,19
