"","id","display_name","publication_year","type","journal","journal_id","doi","first_author"
"5684","https://openalex.org/W37549599","Just Interpretation: The Status of Legal Reasoning in the Continental Legal Tradition",2002,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1023/a:1021247311404","Joanna Jemielniak"
"5685","https://openalex.org/W20958145","Legal Meaning Assumptions – What are the Consequences for Legal Interpretation and Legal Translation?",2002,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1023/a:1021255513221","Jan Engberg"
"5686","https://openalex.org/W2081639756","Legal interpretation and practical inference",1994,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/bf01099012","José de Sousa e Brito"
"5687","https://openalex.org/W2081553294","The alien as a soft target for exorcizing violence",1997,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/bf01099259","Raymond Coulon"
"5688","https://openalex.org/W2038710006","Discussion on J. Touchie's reply to B. Jackson's “MacCormick on logical justification in easy cases: A semiotic critique”",1998,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/bf01101267","Roberta Kevelson"
"5689","https://openalex.org/W1969316725","Clear cases, do they exist?",1990,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/bf01130269","Paul van den Hoven"
"5690","https://openalex.org/W2018441085","Truth and veridiction in law",1989,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/bf01106120","Eric Landowski"
"5691","https://openalex.org/W2091978481","About the Meaning of the Legal Aspect of Practical Semantics in Estonian Legal Order",2005,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-004-7929-x","Raul Narits"
"5692","https://openalex.org/W2040163833","Doing Clarissa's will: Samuel Richardson's legal genres",1989,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/bf02053532","Thomas O. Beebee"
"5693","https://openalex.org/W2028298471","Legal Causality and Criminal Intent in the Legal Discourse",2006,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-006-9016-y","Sol Azuelos-Atias"
"5694","https://openalex.org/W2104065011","Jurisprudence in the Service of Pastoral Care: The Decretum of Burchard of Worms",2004,"journal-article","Speculum","https://openalex.org/V164398212","https://doi.org/10.1017/s0038713400086590","Greta Austin"
"5695","https://openalex.org/W57864084","Punishment, Deliberative Democracy & The Jury",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9269-y","Roberto Gargarella"
"5696","https://openalex.org/W2021162866","Lethe's Law: Justice, Law and Ethics in Reconciliation",2002,"journal-article","Contemporary Political Theory","https://openalex.org/V113281486","https://doi.org/10.1057/palgrave.cpt.9300006","Andrew Schaap"
"5697","https://openalex.org/W2084899731","Public & Private. Legal, Political and Philosophical Perspectives",2002,"journal-article","Contemporary Political Theory","https://openalex.org/V113281486","https://doi.org/10.1057/palgrave.cpt.9300009","Raia Prokhovnik"
"5698","https://openalex.org/W27727485","Austin, Hart, and Shapiro: Three Variations on Law as an Entity Grounded in a Social Practice",2013,"journal-article","Rechtstheorie","https://openalex.org/V99587756","https://doi.org/10.3790/rth.44.2.157","Carlos Bernal"
"5699","https://openalex.org/W2326216969","Den Otter, Ronald C.Judicial Review in an Age of Moral Pluralism.New York: Cambridge University Press. 2009. Pp. x+346. $94.99 (cloth).",2010,"journal-article","Ethics","https://openalex.org/V184849641","https://doi.org/10.1086/656504","Jeffrey Brand-Ballard"
"5700","https://openalex.org/W3182578448","Derechos de las minorías en el pacto internacional de derechos civiles y poléticos: consideraciones conceptuales",2013,"journal-article","Jurisprudence","https://openalex.org/V2737598823","https://doi.org/10.13165/jur-13-20-3-04","Fernando Arlettaz"
"5701","https://openalex.org/W195339408","John Corvino and Maggie Gallagher: Debating Same-Sex Marriage",2013,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9281-2","Matthew Lister"
"5702","https://openalex.org/W3123218717","Felonia Felonice Facta : Felony and Intentionality in Medieval England",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9273-2","Elizabeth Papp Kamali"
"5703","https://openalex.org/W2093222294","Justice ‘Under’ Law: The Bodily Incarnation of Legal Conceptions Over Time",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9341-x","Stefan Larsson"
"5704","https://openalex.org/W2017130574","The Car as Avatar in Australian Social Security Decisions",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9342-9","Kieran Mark Tranter"
"5705","https://openalex.org/W2078523880","Rationality + Consciousness = Free Will by David Hodgson",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9282-1","Filippo Santoni de Sio"
"5706","https://openalex.org/W2053412669","Republican Responsibility in Criminal Law",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9283-0","Ekow N. Yankah"
"5707","https://openalex.org/W2094582593","Is Coercive Treatment of Offenders Morally Acceptable? On the Deficiency of the Debate",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9288-8","Jesper Ryberg"
"5708","https://openalex.org/W3123533161","Corporations and the Presumption of Innocence",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9287-9","Roger A. Shiner"
"5709","https://openalex.org/W3122876774","The Purgative Rationale for the Death Penalty: Replies to Steiker and Danaher",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9284-z","Matthew H. Kramer"
"5710","https://openalex.org/W3125541952","A Perfect Prosecution: The People of the State of New York Versus Dominique Strauss-Kahn",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9280-3","Jane Anne Murray"
"5711","https://openalex.org/W2042450772","The Immorality of Punishment: A Reply to Levy",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9285-y","Michael J. Zimmerman"
"5712","https://openalex.org/W1967027657","The Normative Structure of Criminal Law: Moral or Political?",2015,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9291-0","Hamish Stewart"
"5713","https://openalex.org/W2244879479","AGAINST THE CORE OF THE CASE",2011,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325211000073","Juan F. Gonzalez Bertomeu"
"5714","https://openalex.org/W2120225427","Punishing the Awkward, the Stupid, the Weak, and the Selfish: The Culpability of Negligence",2011,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-011-9114-0","Michael S. Moore"
"5715","https://openalex.org/W1830084259","Lost in the System or Lost in Translation? The Exchanges between Hart and Ross*",2011,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/j.1467-9337.2011.00482.x","Svein Eng"
"5716","https://openalex.org/W2005867969","Towards a Modest Legal Moralism: Concept, Open Questions, and Potential Extension",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9190-9","Frank Meyer"
"5717","https://openalex.org/W2002415545","Comment on Andreas von Hirsch: The Roles of Harm and Wrongdoing in Criminalisation Theory",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9205-1","Gerhard Seher"
"5718","https://openalex.org/W2016062967","Professor Waldron Goes to Washington",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9167-8","Susan Mendus"
"5719","https://openalex.org/W2126975687","The Wrongfulness Constraint in Criminalisation",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9186-5","Antje du Bois-Pedain"
"5720","https://openalex.org/W2126975687","The Wrongfulness Constraint in Criminalisation",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9186-5","Antje du Bois-Pedain"
"5721","https://openalex.org/W2032344266","Responses to Zedner, Haque and Mendus",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9234-9","Jeremy Waldron"
"5722","https://openalex.org/W2092211998","Direct Brain Interventions and Responsibility Enhancement",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9152-2","Elizabeth Shaw"
"5723","https://openalex.org/W2001166174","Criminal Law, the Victim and Community: The Shades of ‘We’ and the Conceptual Involvement of Community in Contemporary Criminal Law Theory",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9189-2","Nina Persak"
"5724","https://openalex.org/W2054892151","Terrorizing Criminal Law",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9166-9","Lucia Zedner"
"5725","https://openalex.org/W2131174830","Wrongfulness and Prohibitions",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9247-4","James Edwards"
"5726","https://openalex.org/W2038623614","Crimes Against Minds: On Mental Manipulations, Harms and a Human Right to Mental Self-Determination",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9172-y","Jan Christoph Bublitz"
"5727","https://openalex.org/W2111595550","Restoring Responsibility: Promoting Justice, Therapy and Reform Through Direct Brain Interventions",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9156-y","Nicole A. Vincent"
"5728","https://openalex.org/W2066879747","Victim and Society: Sharing Wrongs, but in Which Roles?",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9188-3","Claes Lernestedt"
"5729","https://openalex.org/W1598124413","Reconciling constitutionalism with power : towards a constitutional nomos of political ordering",2010,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/j.1467-9337.2010.00460.x","Ming-Sung Kuo"
"5730","https://openalex.org/W2081410047","Bioethical and legal perspectives on xenotransplantation.",2004,"journal-article","Monash bioethics review","https://openalex.org/V2764879589","https://doi.org/10.1007/bf03351414","Diana M. Bowman"
"5731","https://openalex.org/W1994940196","Outlining the Shadow of the Axe—On Restorative Justice and the Use of Trial and Punishment",2009,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-008-9069-y","Jakob v. H. Holtermann"
"5732","https://openalex.org/W2314367200","A Critical Response to Thomas Peard on Sexual Harassment and the Limits of Free Speech",2009,"journal-article","Southwest Philosophy Review","https://openalex.org/V2764538478","https://doi.org/10.5840/swphilreview200925235","J. Caleb Clanton"
"5733","https://openalex.org/W2093783071","Legal Regulation of Affirmative Action in Northern Ireland: An Empirical Assessment",2004,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/24.3.363","Christopher McCrudden"
"5734","https://openalex.org/W3121553943","Permissive Laws and the Dynamism of Kantian Justice",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9175-4","Jacob Weinrib"
"5735","https://openalex.org/W2008638971","Intending to Aid",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-012-9168-8","Gideon Yaffe"
"5736","https://openalex.org/W2001907939","Political Liberalism, Ethos Justice, and Gender Equality",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9174-5","Blain Neufeld"
"5737","https://openalex.org/W3125647985","JURY NULLIFICATION AND THE RULE OF LAW",2013,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s135232521300013x","Brenner M. Fissell"
"5738","https://openalex.org/W3122019863","THUCYDIDES AND LAW: A RESPONSE TO LEITER",2013,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325213000128","Darien Shanske"
"5739","https://openalex.org/W2163599000","INTELLECTUAL AGENCY AND RESPONSIBILITY FOR BELIEF IN FREE-SPEECH THEORY",2013,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325213000177","Robert Mark Simpson"
"5740","https://openalex.org/W2048460310","Common Law of Human Rights?: Transnational Judicial Conversations on Constitutional Rights",2000,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/20.4.499","Christopher McCrudden"
"5741","https://openalex.org/W3125765255","Legal Positivism, Law's Normativity, and the Normative Force of Legal Justification",2003,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1046/j.0952-1917.2003.00246.x","Torben Spaak"
"5742","https://openalex.org/W2335293801","A New Translation of Cuneiform Laws@@@Law Collections from Mesopotamia and Asia Minor",1998,"journal-article","Journal of the American Oriental Society","https://openalex.org/V146822473","https://doi.org/10.2307/606296","Reuven Yaron"
"5743","https://openalex.org/W2032662353","Willpower: A Decision-theorist's Perspective",2000,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1023/a:1006372420490","George Loewenstein"
"5744","https://openalex.org/W2060196611","Law, fact and legal language",1999,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1023/a:1006318918197","Lech Morawski"
"5745","https://openalex.org/W1831089697","A Conventionalist Theory of Obligation",1998,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1023/a:1017169010322","G.A. den Hartogh"
"5746","https://openalex.org/W2021584250","ON RAZ AND THE OBLIGATION TO OBEY THE LAW",1997,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1023/a:1017981203526","Thomas May"
"5747","https://openalex.org/W2067905225","THE SEMANTICS OF SYMBOLIC SPEECH",1997,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1023/a:1017982704435","Paul Berckmans"
"5748","https://openalex.org/W2110371077","Law and Science — Reflections",1999,"journal-article","Science in Context","https://openalex.org/V7273216","https://doi.org/10.1017/s0269889700003379","Hanina Ben-Menahem"
"5749","https://openalex.org/W2210868998","PROHIBITION AND PREEMPTION",1999,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s135232529905301x","Arthur Ripstein"
"5750","https://openalex.org/W2285697918","POLITICAL LIBERALISM AND TRUTH",1999,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s135232529950102x","Jody S. Kraus"
"5751","https://openalex.org/W2069538366","Children and community: A reply to Jonathan Schonsheck's “Deconstructing Community Self-Paternalism”",1996,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/bf00143973","Robert N. van Wyk"
"5752","https://openalex.org/W2474150662","Social justice and individual ethics",1993,"journal-issue","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.1995.8.issue-1","Philippe Van Parijs"
"5753","https://openalex.org/W1993398775","Legal Pluralism and the Corporatist Model in the Welfare State",1994,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/j.1467-9337.1994.tb00169.x","Massimo Corsale"
"5754","https://openalex.org/W2000504211","Date rape, social convention, and reasonable mistakes",1992,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/bf01000919","Douglas Husak"
"5755","https://openalex.org/W2018663074","Healthcare reform after the Supreme Court ruling: implications for nurse executives.",2012,"journal-article","Jona's Healthcare Law, Ethics, and Regulation","https://openalex.org/V174143900","https://doi.org/10.1097/nhl.0b013e31826a2bac","Rebecca F. Cady"
"5756","https://openalex.org/W1925350538","Should empathy play any role in the interpretation of constitutional rights",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12037","Lucia Corso"
"5757","https://openalex.org/W1894084181","Reason of State and Public Reason",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12032","Wojciech Sadurski"
"5758","https://openalex.org/W2122690693","Why Reflective Equilibrium? I: Reflexivity of Justification",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12035","Svein Eng"
"5759","https://openalex.org/W1864576311","On the entanglement of coherence",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12034","Stephen Pethick"
"5760","https://openalex.org/W2020550487","Assassination: Targeting Nuclear Scientists",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9181-6","Tamar Meisels"
"5761","https://openalex.org/W1993580004","The Moral Specification of Rights: A Restricted Account",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9183-4","Hallie Liberto"
"5762","https://openalex.org/W2091875900","Erratum to: Materializing Notions, Concepts and Language into Another Linguistic Framework",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9362-0","Anne Wagner"
"5763","https://openalex.org/W2009649390","Recent Publications 1",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9366-9","Sarah Marusek"
"5764","https://openalex.org/W1262435748","Jean-Jacques Sueur et Pascal Richard (sous la dir. de): La Transgression",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9361-1","Guillaume Landais"
"5765","https://openalex.org/W1241541938","Sarah Marusek: The Politics of Parking: Rights, Identity and Property",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9359-8","Patricia Ewick"
"5766","https://openalex.org/W1248210599","Maddy Coy (Ed.): Prostitution, Harm and Gender Inequality: Theory, Research and Policy",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9369-6","Judith Evans"
"5767","https://openalex.org/W2148931019","LEGALITY AND RATIONALITY: A COMMENT ON SCOTT SHAPIRO'S LEGALITY",2013,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325213000219","Emily Sherwin"
"5768","https://openalex.org/W3124225598","On Hart's Category Mistake",2013,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325213000190","Michael Steven Green"
"5769","https://openalex.org/W1494855158","Legalism: Introducing a Concept and Analyzing Aspects of Han Fei's Political Philosophy",2014,"journal-article","Philosophy Compass","https://openalex.org/V34011028","https://doi.org/10.1111/phc3.12099","Eirik Lang Harris"
"5770","https://openalex.org/W2063664085","On Law and Justice",1960,"journal-article","Philosophical Studies","https://openalex.org/V147022693","https://doi.org/10.5840/philstudies1960101017","M. B. Crowe"
"5771","https://openalex.org/W1970815810","Legal Philosophy from Plato to Hegel",1968,"journal-article","Philosophical Studies","https://openalex.org/V147022693","https://doi.org/10.5840/philstudies196817027","M B Crowe"
"5772","https://openalex.org/W1506579358","Raz on the Right to Autonomy",2014,"journal-article","European Journal of Philosophy","https://openalex.org/V14411630","https://doi.org/10.1111/j.1468-0378.2011.00473.x","Nicole Hassoun"
"5773","https://openalex.org/W3125725112","Legal Nature and Functions of Damage Reparation: Sanction-based and Duty-based Understanding",2013,"journal-article","Rechtstheorie","https://openalex.org/V99587756","https://doi.org/10.3790/rth.44.3.395","Luka Burazin"
"5774","https://openalex.org/W2068150280","The Reciprocity Theory of Rights",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9201-6","David Rodin"
"5775","https://openalex.org/W2067275927","Authority, Self-Determination, and Community in Cosmopolitan War",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9185-2","Anna Stilz"
"5776","https://openalex.org/W2011642195","Introduction to the Symposium on Fabre’s Cosmopolitan War",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9207-8","Jonathan Quong"
"5777","https://openalex.org/W2080407385","Rights, Justice and War: A Reply",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9208-7","Cécile Fabre"
"5778","https://openalex.org/W2081391902","Fabre’s Crusade for Justice: Why We Should Not Join",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9186-1","Daniel Statman"
"5779","https://openalex.org/W2052644547","Could the Presumption of Innocence Protect the Guilty",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9193-6","Patrick Tomlin"
"5780","https://openalex.org/W2041441691","Who is Presumed Innocent of What by Whom",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9230-0","Carl-Friedrich Stuckenberg"
"5781","https://openalex.org/W1989074337","Social Engineering as an Infringement of the Presumption of Innocence: The Case of Corporate Criminality",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9232-y","Douglas Husak"
"5782","https://openalex.org/W3125669166","The Juror, the Citizen, and the Human Being: The Presumption of Innocence and the Burden of Judgment",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9246-5","Sherman J. Clark"
"5783","https://openalex.org/W2027582330","Preface: The Presumption of Innocence",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-014-9300-y","Liz Campbell"
"5784","https://openalex.org/W2146105151","The Ideal of the Presumption of Innocence",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9253-6","Victor Tadros"
"5785","https://openalex.org/W2033688097","The Right to be Presumed Innocent",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9233-x","Hamish Stewart"
"5786","https://openalex.org/W1982814921","The Prosecutor and the Presumption of Innocence",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9208-y","Richard L. Lippke"
"5787","https://openalex.org/W2067588423","Loss of Innocence in Common Law Presumptions",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9235-8","Paul Roberts"
"5788","https://openalex.org/W2087127808","Recent Publications 2",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9367-8","Sarah Marusek"
"5789","https://openalex.org/W2119954391","Luhmann’s Judgment",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9344-7","Claudius Messner"
"5790","https://openalex.org/W1991193694","Introduction to Special Issue SI: Luhmann",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9351-8","Claudius Messner"
"5791","https://openalex.org/W2087964069","The Semiotics of Restorative Justice: The Healing Garden Nurtured from the Well-Spring of Signs, Symbols and Language",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9349-2","Jack B. Hamlin"
"5792","https://openalex.org/W1978462853","Legal Argumentation and Justice in Luhmann’s System Theory of Law",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9374-9","Francesco Belvisi"
"5793","https://openalex.org/W2043059547","The Interchangeability of Perspectives Between the Victim and the Offender as an Element of Punishment",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9350-9","Bartosz Wojciechowski"
"5794","https://openalex.org/W2110514724","Criminal Rehabilitation Through Medical Intervention: Moral Liability and the Right to Bodily Integrity",2014,"journal-article","The Journal of Ethics","https://openalex.org/V160343789","https://doi.org/10.1007/s10892-014-9161-6","Thomas Douglas"
"5795","https://openalex.org/W1942336488","Methodological Clarity or the Substantial Purity of Law? Notes on the Discussion between Kelsen and Pitamic†",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12045","Marijan Pavènik"
"5796","https://openalex.org/W2110268132","Positivism, Legal Validity, and the Separation of Law and Morals†",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12044","Giorgio Pino"
"5797","https://openalex.org/W2171014314","A Typological Reading of Prevailing Legal Theories",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12042","Marko Novak"
"5798","https://openalex.org/W2142835301","Why Reflective Equilibrium? II: Following Up on Rawls's Comparison of His Own Approach with a Kantian Approach",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12039","Svein Eng"
"5799","https://openalex.org/W2168724035","The Subjects of Collectively Binding Decisions: Democratic Inclusion and Extraterritorial Law",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12038","Ludvig Beckman"
"5800","https://openalex.org/W2134043513","Enforcement of Process Requirements: A Search for Solid Grounds",2014,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/gqt024","Carla Crifo"
"5801","https://openalex.org/W2134313341","Hobbes’ two accounts of law and the structure of reasons for political obedience:",2014,"journal-article","European Journal of Political Theory","https://openalex.org/V14996309","https://doi.org/10.1177/1474885113497002","Luciano Javier Venezia"
"5802","https://openalex.org/W1975148652","THE RIGHTS OF MIGRATION",2014,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325214000020","Colin Grey"
"5803","https://openalex.org/W2152226196","BACK TO BUNDLES: DEFLATING PROPERTY RIGHTS, AGAIN",2014,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325213000153","Shane N. Glackin"
"5804","https://openalex.org/W2107761298","Equal liberty, nonestablishment, and religious freedom",2014,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325213000141","Cécile Laborde"
"5805","https://openalex.org/W3125099369","Transcending the Means Principle",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9187-0","Alec D. Walen"
"5806","https://openalex.org/W2021781473","Undermining Prima Facie Consent in the Criminal Law",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9188-z","Mark Dsouza"
"5807","https://openalex.org/W2048965024","Hobbes on Political Authority, Practical Reason and Truth",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9194-1","George Duke"
"5808","https://openalex.org/W3125060229","Property and the rule of law",2014,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325214000056","Lisa M. Austin"
"5809","https://openalex.org/W2066836572","Compte-rendu: Antoine Garapon et Pierre Servan-Schreiber (sous la dir. de), Deals de Justice—Le Marché Américain de L’obéissance Mondialisée, Paris, PUF, 2013",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9363-z","Florian Grisel"
