X.2,X.1,item,id,display_name,ror,country_code,type,X,group
242,1250,https://openalex.org/W2898180070,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,744,NA
243,1251,https://openalex.org/W2905395418,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit,745,NA
244,1252,https://openalex.org/W2895460886,https://openalex.org/I107949126,University of Lethbridge,https://ror.org/044j76961,CA,education,746,NA
245,1269,https://openalex.org/W2884230290,https://openalex.org/I124601658,University of Parma,https://ror.org/02k7wn190,IT,education,763,NA
246,1277,https://openalex.org/W2915458208,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,771,NA
247,1284,https://openalex.org/W2892043024,https://openalex.org/I35961687,University of Antioquia,https://ror.org/03bp5hc83,CO,education,778,NA
248,1310,https://openalex.org/W2789768159,https://openalex.org/I36243813,National University of Colombia,https://ror.org/059yx9a68,CO,education,804,NA
251,1329,https://openalex.org/W2790395031,NA,"Director Grupo de Investigación: Derecho Público, Política Pública-Unaula",NA,NA,NA,823,NA
252,1342,https://openalex.org/W2793157890,https://openalex.org/I4210150825,Universidad Autónoma Latinoamericana,https://ror.org/05tkb8v92,CO,education,836,NA
253,1355,https://openalex.org/W2162020053,https://openalex.org/I4210150825,Universidad Autónoma Latinoamericana,https://ror.org/05tkb8v92,CO,education,849,NA
254,1372,https://openalex.org/W1989249815,https://openalex.org/I167253010,Facultad de Derecho,NA,AR,NA,866,NA
255,1379,https://openalex.org/W2124828584,https://openalex.org/I181028852,Pontifical Bolivarian University,https://ror.org/02dxm8k93,CO,education,873,NA
257,1382,https://openalex.org/W2161074827,https://openalex.org/I167253010,Facultad de Derecho,NA,AR,NA,876,NA
258,1387,https://openalex.org/W2779413299,NA,Universidad de San Buenaventura,NA,NA,NA,881,NA
261,1394,https://openalex.org/W2781507527,NA,Universidad de San Buenaventura,NA,NA,NA,888,NA
262,1395,https://openalex.org/W2782111742,NA,Universidad de San Buenaventura,NA,NA,NA,889,NA
268,1401,https://openalex.org/W2783745311,NA,Universitaria Minuto de Dios,NA,NA,NA,895,NA
269,1402,https://openalex.org/W2782085470,https://openalex.org/I4210150825,Universidad Autónoma Latinoamericana,https://ror.org/05tkb8v92,CO,education,896,NA
273,1406,https://openalex.org/W2116481257,NA,Universidad San Buenaventura sede Cartagena,NA,NA,NA,900,NA
276,1409,https://openalex.org/W2782352079,NA,Universidad de San Buenaventura,NA,NA,NA,903,NA
277,1439,https://openalex.org/W979498760,https://openalex.org/I4210127211,Universidad de Manizales,https://ror.org/031n6w191,CO,education,933,NA
278,1498,https://openalex.org/W2790622166,https://openalex.org/I189712700,University of Konstanz,https://ror.org/0546hnb39,DE,education,992,NA
279,1500,https://openalex.org/W2787280393,https://openalex.org/I180724934,Kennedy Institute of Ethics,NA,US,NA,994,NA
280,1501,https://openalex.org/W2793694594,https://openalex.org/I71999127,University of Barcelona,https://ror.org/021018s57,ES,education,995,NA
281,1502,https://openalex.org/W2793694594,https://openalex.org/I170486558,Pompeu Fabra University,https://ror.org/04n0g0b29,ES,education,996,NA
284,1508,https://openalex.org/W2792815174,https://openalex.org/I141945490,University of British Columbia,https://ror.org/03rmrcq20,CA,education,1002,NA
285,1509,https://openalex.org/W2792815174,https://openalex.org/I198387804,Okanagan College,https://ror.org/04k2ezm16,CA,education,1003,NA
286,1510,https://openalex.org/W2792815174,https://openalex.org/I165779595,University of Melbourne,https://ror.org/01ej9dk98,AU,education,1004,NA
287,1516,https://openalex.org/W2762853014,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,1010,NA
288,1517,https://openalex.org/W2889615151,https://openalex.org/I183935753,King's College London,https://ror.org/0220mzb33,GB,education,1011,NA
289,1519,https://openalex.org/W2890258117,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education,1013,NA
290,1523,https://openalex.org/W2795766232,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",https://ror.org/05vt9qd57,US,education,1017,NA
291,1526,https://openalex.org/W2597357896,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education,1020,NA
292,1531,https://openalex.org/W2804909311,https://openalex.org/I900890020,University of Palermo,https://ror.org/044k9ta02,IT,education,1025,NA
293,1542,https://openalex.org/W2802116876,https://openalex.org/I112862951,University of Messina,https://ror.org/05ctdxz19,IT,education,1036,NA
295,1545,https://openalex.org/W2802276335,https://openalex.org/I55143463,University of Turin,https://ror.org/048tbm396,IT,education,1039,NA
297,1547,https://openalex.org/W2793184132,https://openalex.org/I124601658,University of Parma,https://ror.org/02k7wn190,IT,education,1041,NA
298,1548,https://openalex.org/W2786296889,https://openalex.org/I172574986,Kaunas University of Technology,https://ror.org/01me6gb93,LT,education,1042,NA
300,1550,https://openalex.org/W2887268030,https://openalex.org/I142263535,University of Nottingham,https://ror.org/01ee9ar58,GB,education,1044,NA
301,1555,https://openalex.org/W2619849209,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education,1049,NA
302,1559,https://openalex.org/W2751016131,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,https://ror.org/047426m28,US,education,1053,NA
303,1561,https://openalex.org/W2753867817,https://openalex.org/I111979921,Northwestern University,https://ror.org/000e0be47,US,education,1055,NA
305,1563,https://openalex.org/W2767139972,https://openalex.org/I158012942,University of Richmond,https://ror.org/03y71xh61,US,education,1057,NA
306,1570,https://openalex.org/W2800831713,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,1064,NA
307,1575,https://openalex.org/W2799309982,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,1069,NA
308,1588,https://openalex.org/W2735343418,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,1082,NA
309,1590,https://openalex.org/W2730376176,https://openalex.org/I169335092,University of North Carolina at Greensboro,https://ror.org/04fnxsj42,US,education,1084,NA
310,1597,https://openalex.org/W2800129535,https://openalex.org/I184558857,Royal Holloway University of London,https://ror.org/04g2vpn86,GB,education,1091,NA
311,1601,https://openalex.org/W2767896636,https://openalex.org/I66943878,De Montfort University,https://ror.org/0312pnr83,GB,education,1095,NA
312,1610,https://openalex.org/W2801512487,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,1104,NA
313,1611,https://openalex.org/W2800376573,https://openalex.org/I185261750,University of Toronto,https://ror.org/03dbr7087,CA,education,1105,NA
314,1612,https://openalex.org/W2556106974,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education,1106,NA
315,1614,https://openalex.org/W2737007126,https://openalex.org/I31746571,UNSW Sydney,https://ror.org/03r8z3t63,AU,education,1108,NA
316,1617,https://openalex.org/W2756495164,https://openalex.org/I166337079,Queen Mary University of London,https://ror.org/026zzn846,GB,education,1111,NA
317,1619,https://openalex.org/W2606827339,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,1113,NA
318,1620,https://openalex.org/W3121652342,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,1114,NA
319,1622,https://openalex.org/W3123015535,https://openalex.org/I39555362,University of Warwick,https://ror.org/01a77tt86,GB,education,1116,NA
320,1623,https://openalex.org/W3123015535,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,1117,NA
321,1628,https://openalex.org/W2626842117,https://openalex.org/I121797337,Leiden University,https://ror.org/027bh9e22,NL,education,1122,NA
322,1630,https://openalex.org/W2796923462,https://openalex.org/I121797337,Leiden University,https://ror.org/027bh9e22,NL,education,1124,NA
323,1634,https://openalex.org/W2799397087,https://openalex.org/I138689650,University of Padua,https://ror.org/00240q980,IT,education,1128,NA
324,1638,https://openalex.org/W2758531981,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,1132,NA
325,1639,https://openalex.org/W2758531981,https://openalex.org/I57201433,Universita della Svizzera Italiana,https://ror.org/03c4atk17,CH,education,1133,NA
326,1640,https://openalex.org/W2748109333,https://openalex.org/I79510175,Cardiff University,https://ror.org/03kk7td41,GB,education,1134,NA
327,1641,https://openalex.org/W2748109333,https://openalex.org/I67415387,Lancaster University,https://ror.org/04f2nsd36,GB,education,1135,NA
328,1645,https://openalex.org/W2766469439,https://openalex.org/I124601658,University of Parma,https://ror.org/02k7wn190,IT,education,1139,NA
329,1650,https://openalex.org/W2598044305,https://openalex.org/I881427289,University of Gothenburg,https://ror.org/01tm6cn81,SE,education,1144,NA
330,1651,https://openalex.org/W2609317532,https://openalex.org/I188760350,"National University of Ireland, Galway",https://ror.org/03bea9k73,IE,education,1145,NA
331,1657,https://openalex.org/W2617460372,https://openalex.org/I164389053,Fordham University,https://ror.org/03qnxaf80,US,education,1151,NA
332,1658,https://openalex.org/W2775994950,https://openalex.org/I158012942,University of Richmond,https://ror.org/03y71xh61,US,education,1152,NA
333,1659,https://openalex.org/W2624402926,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education,1153,NA
334,1660,https://openalex.org/W2772228189,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,1154,NA
335,1661,https://openalex.org/W2775179865,https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,1155,NA
336,1662,https://openalex.org/W2033240756,https://openalex.org/I4432739,University of Bergen,https://ror.org/03zga2b32,NO,education,1156,NA
338,1664,https://openalex.org/W2296391531,https://openalex.org/I29891158,University of Sharjah,https://ror.org/00engpz63,AE,education,1158,NA
339,1670,https://openalex.org/W2769053816,https://openalex.org/I141596103,University of Lisbon,https://ror.org/01c27hj86,PT,education,1164,NA
340,1676,https://openalex.org/W2560487097,https://openalex.org/I130238516,University of Minnesota,https://ror.org/017zqws13,US,education,1170,NA
341,1677,https://openalex.org/W2403871752,https://openalex.org/I36234482,University of Bristol,https://ror.org/0524sp257,GB,education,1171,NA
342,1680,https://openalex.org/W2621942840,https://openalex.org/I152429107,Jawaharlal Nehru University,https://ror.org/0567v8t28,IN,education,1174,NA
343,1686,https://openalex.org/W2570404003,https://openalex.org/I20581793,University of Kent,https://ror.org/00xkeyj56,GB,education,1180,NA
344,1688,https://openalex.org/W2728257478,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,1182,NA
345,1699,https://openalex.org/W2611472948,https://openalex.org/I119474363,Canterbury Christ Church University,https://ror.org/0489ggv38,GB,education,1193,NA
346,1700,https://openalex.org/W2594121114,NA,School of Law,NA,NA,NA,1194,NA
347,1703,https://openalex.org/W3123616426,https://openalex.org/I51556381,University of Virginia,https://ror.org/0153tk833,US,education,1197,NA
348,1704,https://openalex.org/W3123616426,NA,"Frank G. Millard Professor of Law, Emeritus, Michigan Law School, Ann Arbor, USA",NA,NA,NA,1198,NA
349,1706,https://openalex.org/W2415770580,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,1200,NA
350,1707,https://openalex.org/W2464601739,https://openalex.org/I39555362,University of Warwick,https://ror.org/01a77tt86,GB,education,1201,NA
351,1710,https://openalex.org/W2310991616,https://openalex.org/I592451,Indiana University,https://ror.org/01kg8sb98,US,education,1204,NA
352,1713,https://openalex.org/W2623389415,https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,1207,NA
353,1714,https://openalex.org/W2606754711,https://openalex.org/I1118541,University of East Anglia,https://ror.org/026k5mg93,GB,education,1208,NA
354,1715,https://openalex.org/W2598395660,https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,1209,NA
355,1717,https://openalex.org/W2530940200,https://openalex.org/I170239107,University of South Australia,https://ror.org/01p93h210,AU,education,1211,NA
356,1718,https://openalex.org/W2737777339,NA,"Mills Oakley, Brisbane, Australia",NA,NA,NA,1212,NA
357,1719,https://openalex.org/W2737777339,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,1213,NA
358,1720,https://openalex.org/W2558652767,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,1214,NA
360,1724,https://openalex.org/W2519332274,https://openalex.org/I216071944,St Mary's University Twickenham London,https://ror.org/0067fqk38,GB,education,1218,NA
361,1727,https://openalex.org/W2555338724,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,1221,NA
362,1728,https://openalex.org/W2611821418,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,1222,NA
363,1736,https://openalex.org/W2742639438,https://openalex.org/I138908346,Queen's University Faculty of Law,NA,CA,NA,1230,NA
364,1738,https://openalex.org/W2561558482,NA,Professor of International LawSchool of LawAchter Sint Pieter 2003512HTUtrecht The Netherlands,NA,NA,NA,1232,NA
365,1739,https://openalex.org/W1947883989,https://openalex.org/I20089843,Princeton University,https://ror.org/00hx57361,US,education,1233,NA
366,1740,https://openalex.org/W1947883989,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,1234,NA
368,1742,https://openalex.org/W1947883989,https://openalex.org/I180923762,University of Cologne,https://ror.org/00rcxh774,DE,education,1236,NA
369,1743,https://openalex.org/W2583925548,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education,1237,NA
370,1745,https://openalex.org/W2224287703,https://openalex.org/I138006243,University of Arizona,https://ror.org/03m2x1q45,US,education,1239,NA
