X.2,X.1,item,position,id,name,X,group
6964,NA,https://openalex.org/W2311923057,first,https://openalex.org/A3001187651,J. L. Austin,NA,extend1
6965,NA,https://openalex.org/W2795915211,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
6966,NA,https://openalex.org/W1510947511,first,https://openalex.org/A2106736338,Allen Buchanan,NA,extend1
6967,NA,https://openalex.org/W1525480575,first,https://openalex.org/A2153422416,Jeff McMahan,NA,extend1
6968,NA,https://openalex.org/W1558461042,first,https://openalex.org/A2629114568,Andrei Marmor,NA,extend1
6972,NA,https://openalex.org/W1586995758,first,https://openalex.org/A2104743895,Glanville Williams,NA,extend1
6977,NA,https://openalex.org/W2081073222,first,https://openalex.org/A171079289,Roberta Kevelson,NA,extend1
6978,NA,https://openalex.org/W2086841517,first,https://openalex.org/A2736337674,Albert Venn Dicey,NA,extend1
6979,NA,https://openalex.org/W2556643168,first,https://openalex.org/A2671514643,H. L. A. Hart,NA,extend1
6980,NA,https://openalex.org/W2797339575,first,https://openalex.org/A2108676515,Felix S. Cohen,NA,extend1
6981,NA,https://openalex.org/W3023063752,first,https://openalex.org/A2609551604,Guido Calabresi,NA,extend1
6982,NA,https://openalex.org/W3023063752,last,https://openalex.org/A2771830615,A. Douglas Melamed,NA,extend1
6984,NA,https://openalex.org/W1503479491,first,https://openalex.org/A1980035151,Douglas Husak,NA,extend1
6985,NA,https://openalex.org/W1518249528,first,https://openalex.org/A3150036012,Thomas F. Gordon,NA,extend1
6988,NA,https://openalex.org/W1564524054,first,https://openalex.org/A2560955657,David G. Owen,NA,extend1
6990,NA,https://openalex.org/W1990362375,first,https://openalex.org/A2918428212,N.E. Simmonds,NA,extend1
6992,NA,https://openalex.org/W2479920742,first,https://openalex.org/A2100846658,John Rawls,NA,extend1
6993,NA,https://openalex.org/W2483607234,first,https://openalex.org/A2471693670,H. L. A. Hart,NA,extend1
6995,NA,https://openalex.org/W2796528567,first,https://openalex.org/A2100846658,John Rawls,NA,extend1
6997,NA,https://openalex.org/W3143175199,first,https://openalex.org/A3152255579,Juergen Habermas,NA,extend1
6998,NA,https://openalex.org/W3143175199,last,https://openalex.org/A3143005685,Seyla Benhabib,NA,extend1
6999,NA,https://openalex.org/W612439035,first,https://openalex.org/A2070776999,David Estlund,NA,extend1
7000,NA,https://openalex.org/W1511258558,first,https://openalex.org/A1619741592,Richard A. Posner,NA,extend1
7001,NA,https://openalex.org/W1518929111,first,https://openalex.org/A2206501980,Jules L. Coleman,NA,extend1
7002,NA,https://openalex.org/W1518929111,middle,https://openalex.org/A2135189943,Scott J. Shapiro,NA,extend1
7003,NA,https://openalex.org/W1518929111,last,https://openalex.org/A2200877148,Kenneth Einar Himma,NA,extend1
7004,NA,https://openalex.org/W1523838136,first,https://openalex.org/A372917247,Gerald J. Postema,NA,extend1
7005,NA,https://openalex.org/W1540639531,first,https://openalex.org/A1993195261,Brian Leiter,NA,extend1
7007,NA,https://openalex.org/W1970380565,first,https://openalex.org/A2250359676,Gerald A. Cohen,NA,extend1
7008,NA,https://openalex.org/W1981788994,first,https://openalex.org/A2135306831,Judith Jarvis Thomson,NA,extend1
7009,NA,https://openalex.org/W2023238833,first,https://openalex.org/A2149534396,Bruce Ackerman,NA,extend1
7010,NA,https://openalex.org/W2038041537,first,https://openalex.org/A2122854797,Richard A. Epstein,NA,extend1
7012,NA,https://openalex.org/W2048600620,first,https://openalex.org/A2077615178,Marek Sergot,NA,extend1
7013,NA,https://openalex.org/W2048600620,middle,https://openalex.org/A2026095753,Fariba Sadri,NA,extend1
7014,NA,https://openalex.org/W2048600620,middle,https://openalex.org/A2228449327,Robert A. Kowalski,NA,extend1
7015,NA,https://openalex.org/W2048600620,middle,https://openalex.org/A2881566838,F. Kriwaczek,NA,extend1
7016,NA,https://openalex.org/W2048600620,middle,https://openalex.org/A2306546377,Peter Hammond,NA,extend1
7017,NA,https://openalex.org/W2048600620,last,https://openalex.org/A2703530378,H. T. Cory,NA,extend1
7020,NA,https://openalex.org/W2113232279,first,https://openalex.org/A2065004463,Thomas Pogge,NA,extend1
7021,NA,https://openalex.org/W2320881999,first,https://openalex.org/A2644505198,A. D. Woozley,NA,extend1
7022,NA,https://openalex.org/W2320881999,middle,https://openalex.org/A87871570,Hans Kelsen,NA,extend1
7023,NA,https://openalex.org/W2320881999,last,https://openalex.org/A2315956139,Max Knight,NA,extend1
7024,NA,https://openalex.org/W596848025,first,https://openalex.org/A2263921891,Julie Dickson,NA,extend1
7025,NA,https://openalex.org/W596848025,last,https://openalex.org/A3214120189,John Gardner,NA,extend1
7026,NA,https://openalex.org/W1488505771,first,https://openalex.org/A1864122602,Chaïm Perelman,NA,extend1
7027,NA,https://openalex.org/W1488505771,middle,https://openalex.org/A1518217623,L. Olbrechts-Tyteca,NA,extend1
7028,NA,https://openalex.org/W1488505771,middle,https://openalex.org/A2512609674,John Wilkinson,NA,extend1
7029,NA,https://openalex.org/W1488505771,last,https://openalex.org/A2511358975,Purcell Weaver,NA,extend1
7030,NA,https://openalex.org/W1570099351,first,https://openalex.org/A1216014168,Aleksander Peczenik,NA,extend1
7031,NA,https://openalex.org/W1772579214,first,https://openalex.org/A2960458822,Antony Duff,NA,extend1
7032,NA,https://openalex.org/W1772579214,middle,https://openalex.org/A2116333027,Lindsay Farmer,NA,extend1
7033,NA,https://openalex.org/W1772579214,middle,https://openalex.org/A2938015465,S. E. Marshall,NA,extend1
7034,NA,https://openalex.org/W1772579214,last,https://openalex.org/A1323648222,Victor Tadros,NA,extend1
7035,NA,https://openalex.org/W2084202217,first,https://openalex.org/A2555859626,Jeremy Waldron,NA,extend1
7036,NA,https://openalex.org/W2087470807,first,https://openalex.org/A2133122336,John Braithwaite,NA,extend1
7037,NA,https://openalex.org/W2087470807,last,https://openalex.org/A1987549611,Philip Pettit,NA,extend1
7039,NA,https://openalex.org/W2316197745,first,https://openalex.org/A2114743869,R. Jay Wallace,NA,extend1
7040,NA,https://openalex.org/W587172163,first,https://openalex.org/A1982024620,Frederick Schauer,NA,extend1
7042,NA,https://openalex.org/W72950802,first,https://openalex.org/A2104163316,Michael S. Moore,NA,extend1
7043,NA,https://openalex.org/W104378995,first,https://openalex.org/A2664468912,Robert M. Cover,NA,extend1
7044,NA,https://openalex.org/W1507985951,first,https://openalex.org/A2608993936,Ronald Dworkin,NA,extend1
7045,NA,https://openalex.org/W1511264461,first,https://openalex.org/A668115232,Stephen Darwall,NA,extend1
7046,NA,https://openalex.org/W1519668286,first,https://openalex.org/A1346322901,Carlos E. Alchourrón,NA,extend1
7047,NA,https://openalex.org/W1519668286,last,https://openalex.org/A2239700680,Eugenio Bulygin,NA,extend1
7048,NA,https://openalex.org/W1577542310,first,https://openalex.org/A2641272050,Joshua Dressler,NA,extend1
7049,NA,https://openalex.org/W1966379407,first,https://openalex.org/A24347525,Edwina L. Rissland,NA,extend1
7050,NA,https://openalex.org/W1966379407,last,https://openalex.org/A56345256,David B. Skalak,NA,extend1
7053,NA,https://openalex.org/W2041466501,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7060,NA,https://openalex.org/W2795724202,first,https://openalex.org/A2664468912,Robert M. Cover,NA,extend1
7061,NA,https://openalex.org/W2795796782,first,https://openalex.org/A2805147597,Kent Greenawalt,NA,extend1
7062,NA,https://openalex.org/W2796683039,first,https://openalex.org/A2104163316,Michael S. Moore,NA,extend1
7063,NA,https://openalex.org/W2797227964,first,https://openalex.org/A2797708214,Edwin W. Tucker,NA,extend1
7064,NA,https://openalex.org/W2797227964,middle,https://openalex.org/A2345100099,Immanuel Kant,NA,extend1
7065,NA,https://openalex.org/W2797227964,last,https://openalex.org/A2716401648,John Ladd,NA,extend1
7070,NA,https://openalex.org/W3177243356,first,https://openalex.org/A2100846658,John Rawls,NA,extend1
7071,NA,https://openalex.org/W105723337,first,https://openalex.org/A2608993936,Ronald Dworkin,NA,extend1
7072,NA,https://openalex.org/W1508831339,first,https://openalex.org/A2899272028,Thomas Scanlon,NA,extend1
7073,NA,https://openalex.org/W1537046490,first,https://openalex.org/A2799084800,Shelly Kagan,NA,extend1
7074,NA,https://openalex.org/W1544949079,first,https://openalex.org/A2555859626,Jeremy Waldron,NA,extend1
7075,NA,https://openalex.org/W200124229,first,https://openalex.org/A2495981145,Laurence H. Tribe,NA,extend1
7079,NA,https://openalex.org/W2082605766,first,https://openalex.org/A2251158332,Michael Blake,NA,extend1
7083,NA,https://openalex.org/W2112877948,first,https://openalex.org/A2229957345,L. T. McCarty,NA,extend1
7086,NA,https://openalex.org/W2129213188,first,https://openalex.org/A2140083886,Douglas Walton,NA,extend1
7088,NA,https://openalex.org/W2321644869,first,https://openalex.org/A2798935341,Maurice Mandelbaum,NA,extend1
7089,NA,https://openalex.org/W2321644869,last,https://openalex.org/A1968740560,Jacob Burckhardt,NA,extend1
7091,NA,https://openalex.org/W2678900356,first,https://openalex.org/A2158741260,Bart Verheij,NA,extend1
7093,NA,https://openalex.org/W3125890515,first,https://openalex.org/A2127808810,Jeffrie G. Murphy,NA,extend1
7094,NA,https://openalex.org/W3162901036,first,https://openalex.org/A1556649708,Michael Walzer,NA,extend1
7095,NA,https://openalex.org/W3180145931,first,https://openalex.org/A2489027868,J. H. Burns,NA,extend1
7096,NA,https://openalex.org/W3180145931,middle,https://openalex.org/A2471693670,H. L. A. Hart,NA,extend1
7097,NA,https://openalex.org/W3180145931,last,https://openalex.org/A2138689770,Jeremy Bentham,NA,extend1
7098,NA,https://openalex.org/W561817843,first,https://openalex.org/A2206501980,Jules L. Coleman,NA,extend1
7100,NA,https://openalex.org/W640013440,first,https://openalex.org/A2136671214,Andrew von Hirsch,NA,extend1
7101,NA,https://openalex.org/W640013440,last,https://openalex.org/A2166648949,Andrew Ashworth,NA,extend1
7102,NA,https://openalex.org/W1469406,first,https://openalex.org/A2100846658,John Rawls,NA,extend1
7104,NA,https://openalex.org/W1528305927,first,https://openalex.org/A2163654896,Christian List,NA,extend1
7105,NA,https://openalex.org/W1528305927,last,https://openalex.org/A1987549611,Philip Pettit,NA,extend1
7106,NA,https://openalex.org/W1528529777,first,https://openalex.org/A2799230675,Richard T. Bowser,NA,extend1
7107,NA,https://openalex.org/W1539274691,first,https://openalex.org/A2608993936,Ronald Dworkin,NA,extend1
7108,NA,https://openalex.org/W1577888425,first,https://openalex.org/A2602055271,Richard W. Wright,NA,extend1
7110,NA,https://openalex.org/W1936596455,first,https://openalex.org/A2143654628,John L. Pollock,NA,extend1
7111,NA,https://openalex.org/W1966116708,first,https://openalex.org/A2159435002,Mark Kelman,NA,extend1
7112,NA,https://openalex.org/W1983000697,first,https://openalex.org/A2191941671,Larry May,NA,extend1
7114,NA,https://openalex.org/W2011512658,first,https://openalex.org/A2122854797,Richard A. Epstein,NA,extend1
7115,NA,https://openalex.org/W2012169540,first,https://openalex.org/A2555859626,Jeremy Waldron,NA,extend1
7117,NA,https://openalex.org/W2033787843,first,https://openalex.org/A2102456928,L. Thorne McCarty,NA,extend1
7118,NA,https://openalex.org/W2044818626,first,https://openalex.org/A2138488130,Angela M. Smith,NA,extend1
7120,NA,https://openalex.org/W2061701700,first,https://openalex.org/A1721871490,Karl Olivecrona,NA,extend1
7121,NA,https://openalex.org/W2079849494,first,https://openalex.org/A2166648949,Andrew Ashworth,NA,extend1
7122,NA,https://openalex.org/W2094143258,first,https://openalex.org/A3214120189,John Gardner,NA,extend1
7124,NA,https://openalex.org/W2129380988,first,https://openalex.org/A2671221711,Lon L. Fuller,NA,extend1
7125,NA,https://openalex.org/W2129380988,last,https://openalex.org/A2430367448,William R. Perdue,NA,extend1
7126,NA,https://openalex.org/W2476557584,first,https://openalex.org/A1980035151,Douglas Husak,NA,extend1
7127,NA,https://openalex.org/W2482790115,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7128,NA,https://openalex.org/W2483381315,first,https://openalex.org/A2106736338,Allen Buchanan,NA,extend1
7129,NA,https://openalex.org/W2493478147,first,https://openalex.org/A2712502565,Warren Quinn,NA,extend1
7130,NA,https://openalex.org/W2505082533,first,https://openalex.org/A2345100099,Immanuel Kant,NA,extend1
7131,NA,https://openalex.org/W2505082533,middle,https://openalex.org/A2127976643,Mary J. Gregor,NA,extend1
7132,NA,https://openalex.org/W2505082533,last,https://openalex.org/A2163647857,Allen W. Wood,NA,extend1
7133,NA,https://openalex.org/W3086307878,first,https://openalex.org/A3191984584,Malcolm N. Shaw,NA,extend1
7134,NA,https://openalex.org/W3122854567,first,https://openalex.org/A1323055540,Arthur Ripstein,NA,extend1
7137,NA,https://openalex.org/W562738682,first,https://openalex.org/A2629114568,Andrei Marmor,NA,extend1
7138,NA,https://openalex.org/W608166339,first,https://openalex.org/A1604752286,Derk Pereboom,NA,extend1
7139,NA,https://openalex.org/W127338104,first,https://openalex.org/A2574969214,Bernard E. Harcourt,NA,extend1
7140,NA,https://openalex.org/W1492279571,first,https://openalex.org/A2127808810,Jeffrie G. Murphy,NA,extend1
7141,NA,https://openalex.org/W1492279571,last,https://openalex.org/A2141086472,Jean Hampton,NA,extend1
7142,NA,https://openalex.org/W1501756943,first,https://openalex.org/A2983198806,Richard Susskind,NA,extend1
7143,NA,https://openalex.org/W1501768235,first,https://openalex.org/A2275570300,Mark C. Murphy,NA,extend1
7144,NA,https://openalex.org/W1539153592,first,https://openalex.org/A2574765893,Charles R. Beitz,NA,extend1
7147,NA,https://openalex.org/W164240929,first,https://openalex.org/A2608993936,Ronald Dworkin,NA,extend1
7148,NA,https://openalex.org/W165840446,first,https://openalex.org/A2712502565,Warren Quinn,NA,extend1
7149,NA,https://openalex.org/W169219175,first,https://openalex.org/A2250359676,Gerald A. Cohen,NA,extend1
7154,NA,https://openalex.org/W2026133433,first,https://openalex.org/A2956005185,Joel Feinberg,NA,extend1
7155,NA,https://openalex.org/W2026133433,last,https://openalex.org/A1536332701,Jan Narveson,NA,extend1
7158,NA,https://openalex.org/W2141969371,first,https://openalex.org/A2176111630,Stanley Fish,NA,extend1
7159,NA,https://openalex.org/W2319293491,first,https://openalex.org/A2497962698,Mark Thornton,NA,extend1
7160,NA,https://openalex.org/W2319293491,last,https://openalex.org/A2437087323,R. A. Duff,NA,extend1
7161,NA,https://openalex.org/W2335502651,first,https://openalex.org/A2351666209,Edgar Bodenheimer,NA,extend1
7162,NA,https://openalex.org/W2500462578,first,https://openalex.org/A2201576805,Matthew H. Kramer,NA,extend1
7164,NA,https://openalex.org/W2796328480,first,https://openalex.org/A2073826939,Peter Westen,NA,extend1
7165,NA,https://openalex.org/W2908356886,first,https://openalex.org/A2104163316,Michael S. Moore,NA,extend1
7166,NA,https://openalex.org/W3122624017,first,https://openalex.org/A1323055540,Arthur Ripstein,NA,extend1
7167,NA,https://openalex.org/W3125862001,first,https://openalex.org/A2061107463,Seana Valentine Shiffrin,NA,extend1
7168,NA,https://openalex.org/W3163523726,first,https://openalex.org/A2782598752,Patrick Atiyah,NA,extend1
7169,NA,https://openalex.org/W3163523726,last,https://openalex.org/A2477209293,Charles Fried,NA,extend1
7170,NA,https://openalex.org/W3170075460,first,https://openalex.org/A3172513443,Herbert Morris,NA,extend1
7171,NA,https://openalex.org/W55672654,first,https://openalex.org/A2115490003,Randy E. Barnett,NA,extend1
7172,NA,https://openalex.org/W581684831,first,https://openalex.org/A2140083886,Douglas Walton,NA,extend1
7173,NA,https://openalex.org/W581684831,middle,https://openalex.org/A2310131763,Chris Reed,NA,extend1
7174,NA,https://openalex.org/W581684831,last,https://openalex.org/A2614867626,Fabrizio Macagno,NA,extend1
7175,NA,https://openalex.org/W604280623,first,https://openalex.org/A2315849479,John Kleinig,NA,extend1
7176,NA,https://openalex.org/W623713592,first,https://openalex.org/A2097906073,Alf Ross,NA,extend1
7177,NA,https://openalex.org/W623713592,last,https://openalex.org/A2671638395,Brian Loar,NA,extend1
7178,NA,https://openalex.org/W807214730,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7179,NA,https://openalex.org/W104357497,first,https://openalex.org/A2138296457,Scott Brewer,NA,extend1
7180,NA,https://openalex.org/W1491401198,first,https://openalex.org/A2138689770,Jeremy Bentham,NA,extend1
7181,NA,https://openalex.org/W1504374584,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7182,NA,https://openalex.org/W1528832188,first,https://openalex.org/A2104743895,Glanville Williams,NA,extend1
7183,NA,https://openalex.org/W1543091713,first,https://openalex.org/A1899761885,Anna Stilz,NA,extend1
7185,NA,https://openalex.org/W1553362627,first,https://openalex.org/A1906171208,Neil MacCormick,NA,extend1
7186,NA,https://openalex.org/W1574390379,first,https://openalex.org/A2503183816,Alexander M. Bickel,NA,extend1
7187,NA,https://openalex.org/W1582972272,first,https://openalex.org/A2156365688,Christopher Bennett,NA,extend1
7188,NA,https://openalex.org/W1593887675,first,https://openalex.org/A2599194942,Robert Alexy,NA,extend1
7189,NA,https://openalex.org/W1853490720,first,https://openalex.org/A1939740618,Alfred R. Mele,NA,extend1
7191,NA,https://openalex.org/W1983025967,first,https://openalex.org/A1825626410,Christopher Heath Wellman,NA,extend1
7192,NA,https://openalex.org/W1988403039,first,https://openalex.org/A2599463086,Joel Feinberg,NA,extend1
7194,NA,https://openalex.org/W2033133948,first,https://openalex.org/A662325598,Robert E. Goodin,NA,extend1
7195,NA,https://openalex.org/W2052201324,first,https://openalex.org/A2892832171,Henry Campbell Black,NA,extend1
7196,NA,https://openalex.org/W2052201324,last,https://openalex.org/A2338923373,Bryan A. Garner,NA,extend1
7197,NA,https://openalex.org/W2066750905,first,https://openalex.org/A2608993936,Ronald Dworkin,NA,extend1
7198,NA,https://openalex.org/W2069176561,first,https://openalex.org/A150191985,Henry Prakken,NA,extend1
7199,NA,https://openalex.org/W2069176561,last,https://openalex.org/A2137560783,Giovanni Sartor,NA,extend1
7200,NA,https://openalex.org/W2069542618,first,https://openalex.org/A2507988178,Brian Barry,NA,extend1
7202,NA,https://openalex.org/W2096945010,first,https://openalex.org/A2122849578,Joshua D. Greene,NA,extend1
7203,NA,https://openalex.org/W2096945010,last,https://openalex.org/A2189932385,Jonathan D. Cohen,NA,extend1
7204,NA,https://openalex.org/W2111542911,first,https://openalex.org/A24347525,Edwina L. Rissland,NA,extend1
7205,NA,https://openalex.org/W2111542911,last,https://openalex.org/A718266907,Kevin D. Ashley,NA,extend1
7206,NA,https://openalex.org/W2129177500,first,https://openalex.org/A2087265187,John Tasioulas,NA,extend1
7207,NA,https://openalex.org/W2493891900,first,https://openalex.org/A2274679040,Alan Norrie,NA,extend1
7209,NA,https://openalex.org/W2496515953,first,https://openalex.org/A3159225938,Michael Boudin,NA,extend1
7210,NA,https://openalex.org/W2496515953,middle,https://openalex.org/A2107042502,John Hart Ely,NA,extend1
7211,NA,https://openalex.org/W2496515953,last,https://openalex.org/A629287672,Jesse H. Choper,NA,extend1
7212,NA,https://openalex.org/W2497948209,first,https://openalex.org/A2503035162,Douglas Husak,NA,extend1
7213,NA,https://openalex.org/W2601198735,first,https://openalex.org/A2483006132,Tony Honoré,NA,extend1
7214,NA,https://openalex.org/W2795539502,first,https://openalex.org/A2796403760,A. M. Kidd,NA,extend1
7215,NA,https://openalex.org/W2795539502,last,https://openalex.org/A2127589738,Wesley Newcomb Hohfeld,NA,extend1
7216,NA,https://openalex.org/W2795733956,first,https://openalex.org/A267518154,Ernest J. Weinrib,NA,extend1
7217,NA,https://openalex.org/W2797638389,first,https://openalex.org/A2136341733,Duncan Kennedy,NA,extend1
7219,NA,https://openalex.org/W3125830443,first,https://openalex.org/A1695105097,William J. Stuntz,NA,extend1
7220,NA,https://openalex.org/W3130932179,first,https://openalex.org/A3144543103,F. A. Hayek,NA,extend1
7221,NA,https://openalex.org/W576457356,first,https://openalex.org/A3163056576,Ferdinand David Schoeman,NA,extend1
7222,NA,https://openalex.org/W579321614,first,https://openalex.org/A1119556556,Heikki E. S. Mattila,NA,extend1
7225,NA,https://openalex.org/W591108646,first,https://openalex.org/A3198299617,Wesley Newcomb Hohfeld,NA,extend1
7226,NA,https://openalex.org/W595303762,first,https://openalex.org/A150191985,Henry Prakken,NA,extend1
7227,NA,https://openalex.org/W613866574,first,https://openalex.org/A2130486916,Jerzy Wróblewski,NA,extend1
7228,NA,https://openalex.org/W613866574,middle,https://openalex.org/A2810922795,Zenon Bankowski,NA,extend1
7229,NA,https://openalex.org/W613866574,last,https://openalex.org/A1906171208,Neil MacCormick,NA,extend1
7230,NA,https://openalex.org/W637633160,first,https://openalex.org/A2299326928,Brian H. Bix,NA,extend1
7231,NA,https://openalex.org/W638193699,first,https://openalex.org/A2710034669,Giovanni Sartor,NA,extend1
7233,NA,https://openalex.org/W70084725,first,https://openalex.org/A2025721334,Samantha Besson,NA,extend1
7234,NA,https://openalex.org/W70084725,last,https://openalex.org/A2087265187,John Tasioulas,NA,extend1
7235,NA,https://openalex.org/W136591480,first,https://openalex.org/A2555859626,Jeremy Waldron,NA,extend1
7236,NA,https://openalex.org/W138458895,first,https://openalex.org/A2671221711,Lon L. Fuller,NA,extend1
7240,NA,https://openalex.org/W1495102811,first,https://openalex.org/A2493070475,James Fitzjames Stephen,NA,extend1
7241,NA,https://openalex.org/W1495360909,first,https://openalex.org/A2149959337,Leslie Green,NA,extend1
7242,NA,https://openalex.org/W1495360909,last,https://openalex.org/A1993195261,Brian Leiter,NA,extend1
7243,NA,https://openalex.org/W1517612892,first,https://openalex.org/A2023803300,Friedrich Karl von Savigny,NA,extend1
7248,NA,https://openalex.org/W1559241458,first,https://openalex.org/A1984260782,Peter Goodrich,NA,extend1
7249,NA,https://openalex.org/W1565174900,first,https://openalex.org/A87871570,Hans Kelsen,NA,extend1
7250,NA,https://openalex.org/W1565174900,last,https://openalex.org/A2496586890,Michael Hartney,NA,extend1
7254,NA,https://openalex.org/W1861517128,first,https://openalex.org/A2166648949,Andrew Ashworth,NA,extend1
7256,NA,https://openalex.org/W1919878871,first,https://openalex.org/A1990050667,Louis Kaplow,NA,extend1
7257,NA,https://openalex.org/W1919878871,last,https://openalex.org/A2019596415,Steven Shavell,NA,extend1
7258,NA,https://openalex.org/W1968224599,first,https://openalex.org/A1992247227,Stephen R. Munzer,NA,extend1
7259,NA,https://openalex.org/W1980000255,first,https://openalex.org/A2095204687,Robert C. Ellickson,NA,extend1
7264,NA,https://openalex.org/W1986778800,first,https://openalex.org/A2149139617,Richard J. Arneson,NA,extend1
7265,NA,https://openalex.org/W198849153,first,https://openalex.org/A1906171208,Neil MacCormick,NA,extend1
7266,NA,https://openalex.org/W198849153,last,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7267,NA,https://openalex.org/W1995770214,first,https://openalex.org/A74792458,Stefanie Brüninghaus,NA,extend1
7268,NA,https://openalex.org/W1995770214,last,https://openalex.org/A718266907,Kevin D. Ashley,NA,extend1
7269,NA,https://openalex.org/W2008085691,first,https://openalex.org/A2134081895,Catharine A. MacKinnon,NA,extend1
7270,NA,https://openalex.org/W2009122572,first,https://openalex.org/A2889642870,D. Neil MacCormick,NA,extend1
7271,NA,https://openalex.org/W2009122572,last,https://openalex.org/A2483118560,Robert S. Summers,NA,extend1
7273,NA,https://openalex.org/W2038608783,first,https://openalex.org/A2115490003,Randy E. Barnett,NA,extend1
7274,NA,https://openalex.org/W2040210902,first,https://openalex.org/A1619741592,Richard A. Posner,NA,extend1
7277,NA,https://openalex.org/W2050497363,first,https://openalex.org/A2248590689,Amartya Sen,NA,extend1
7278,NA,https://openalex.org/W2067074281,first,https://openalex.org/A668115232,Stephen Darwall,NA,extend1
7281,NA,https://openalex.org/W2092981632,first,https://openalex.org/A2946862346,James Ross Sweeney,NA,extend1
7282,NA,https://openalex.org/W2092981632,last,https://openalex.org/A2111899878,Harold J. Berman,NA,extend1
7284,NA,https://openalex.org/W2113581002,first,https://openalex.org/A2467192978,Robert P. George,NA,extend1
7288,NA,https://openalex.org/W2226373706,first,https://openalex.org/A2149959337,Leslie Green,NA,extend1
7289,NA,https://openalex.org/W2320528271,first,https://openalex.org/A2100846658,John Rawls,NA,extend1
7290,NA,https://openalex.org/W2479324209,first,https://openalex.org/A2796761359,Simon Caney,NA,extend1
7291,NA,https://openalex.org/W2499875828,first,https://openalex.org/A2146432954,Nicole Martins,NA,extend1
7292,NA,https://openalex.org/W2499875828,middle,https://openalex.org/A2065936653,Nicholas L. Matthews,NA,extend1
7293,NA,https://openalex.org/W2499875828,last,https://openalex.org/A2279060912,Rabindra A. Ratan,NA,extend1
7294,NA,https://openalex.org/W2767735812,first,https://openalex.org/A2007061579,John Dewey,NA,extend1
7295,NA,https://openalex.org/W2796431936,first,https://openalex.org/A2104163316,Michael S. Moore,NA,extend1
7296,NA,https://openalex.org/W2801226138,first,https://openalex.org/A1961882808,Karl N. Llewellyn,NA,extend1
7297,NA,https://openalex.org/W2889796974,first,https://openalex.org/A2108865091,Joseph William Singer,NA,extend1
7298,NA,https://openalex.org/W2931661505,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7299,NA,https://openalex.org/W2966640954,first,https://openalex.org/A2136341733,Duncan Kennedy,NA,extend1
7303,NA,https://openalex.org/W3132240862,first,https://openalex.org/A2893614242,Charles Fried,NA,extend1
7304,NA,https://openalex.org/W3132240862,last,https://openalex.org/A3132199138,A. G. Guest,NA,extend1
7305,NA,https://openalex.org/W3148333308,first,https://openalex.org/A2016349972,Walter V. Schaefer,NA,extend1
7306,NA,https://openalex.org/W3148333308,last,https://openalex.org/A1961882808,Karl N. Llewellyn,NA,extend1
7307,NA,https://openalex.org/W3216089140,first,https://openalex.org/A3216019357,Mark C. Murphy,NA,extend1
7308,NA,https://openalex.org/W560017174,first,https://openalex.org/A2102370249,Jaap Hage,NA,extend1
7309,NA,https://openalex.org/W573119041,first,https://openalex.org/A1825626410,Christopher Heath Wellman,NA,extend1
7310,NA,https://openalex.org/W573119041,last,https://openalex.org/A2155504495,A. John Simmons,NA,extend1
7311,NA,https://openalex.org/W594582643,first,https://openalex.org/A2937970716,Antony Duff,NA,extend1
7312,NA,https://openalex.org/W594582643,last,https://openalex.org/A2055210053,David Garland,NA,extend1
7316,NA,https://openalex.org/W107842537,first,https://openalex.org/A2171577416,Jonathan Quong,NA,extend1
7317,NA,https://openalex.org/W108069201,first,https://openalex.org/A1984260782,Peter Goodrich,NA,extend1
7319,NA,https://openalex.org/W1498667339,first,https://openalex.org/A2141428764,William N. Eskridge,NA,extend1
7321,NA,https://openalex.org/W1504174026,first,https://openalex.org/A2437087323,R. A. Duff,NA,extend1
7322,NA,https://openalex.org/W1504174026,last,https://openalex.org/A2165853739,Stuart P. Green,NA,extend1
7323,NA,https://openalex.org/W1533249736,first,https://openalex.org/A1980562228,Leo Zaibert,NA,extend1
7324,NA,https://openalex.org/W1542071146,first,https://openalex.org/A1906171208,Neil MacCormick,NA,extend1
7325,NA,https://openalex.org/W1550427443,first,https://openalex.org/A2318427335,Christopher W. Morris,NA,extend1
7326,NA,https://openalex.org/W1570210665,first,https://openalex.org/A2155516799,Larry Alexander,NA,extend1
7327,NA,https://openalex.org/W1593499730,first,https://openalex.org/A2100846658,John Rawls,NA,extend1
7329,NA,https://openalex.org/W1598548519,first,https://openalex.org/A1920287254,Joseph Raz,NA,extend1
7330,NA,https://openalex.org/W1604566401,first,https://openalex.org/A267924494,Christopher L. Eisgruber,NA,extend1
7331,NA,https://openalex.org/W1604566401,last,https://openalex.org/A2304827206,Lawrence G. Sager,NA,extend1
7332,NA,https://openalex.org/W1608224782,first,https://openalex.org/A2345100099,Immanuel Kant,NA,extend1
7333,NA,https://openalex.org/W1608224782,middle,https://openalex.org/A2127976643,Mary J. Gregor,NA,extend1
7334,NA,https://openalex.org/W1608224782,last,https://openalex.org/A2163647857,Allen W. Wood,NA,extend1
